Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS01,OUT035,2908.898952364534
NCG55,OUT045,1930.2984776872372
FDC11,OUT035,1516.31920467404
FDX35,OUT018,3286.893261995124
NCB06,OUT046,2452.6564737134245
FDR09,OUT019,2147.3372958605014
FDC53,OUT017,1646.3088879476018
FDY45,OUT013,4003.0554884422104
FDA22,OUT010,839.4012822420227
FDE02,OUT035,1631.2918500621122
FDW21,OUT045,1783.2376263275305
FDV34,OUT046,1251.9883937938293
FDS59,OUT049,1974.1388017558024
NCW17,OUT017,2109.5344855696276
NCK54,OUT046,1820.5962993596104
FDG17,OUT019,1970.8742733394733
FDG35,OUT017,2883.8577036122188
FDD08,OUT010,-1062.273473835291
NCO07,OUT017,3331.213604714191
FDJ10,OUT010,312.24215324534225
FDW36,OUT017,1746.7668184888198
FDW21,OUT010,-92.97920050158518
FDY19,OUT017,2002.90448606491
DRE03,OUT013,881.4092614556239
NCC55,OUT049,833.1829022945572
FDH52,OUT010,-695.7517549719323
FDO09,OUT017,4144.609542820054
FDU43,OUT045,3855.9267719778522
FDX09,OUT010,912.0172618391266
FDH40,OUT019,-447.8650737614307
FDW58,OUT017,1780.2406657819292
FDC47,OUT017,3548.6566375804787
NCR41,OUT035,1597.2764481056952
DRG49,OUT035,3811.781896917048
FDC52,OUT027,3840.172290676858
FDY13,OUT046,1246.0899640943435
FDY35,OUT013,920.6557812907813
FDI35,OUT017,2946.9759663185077
NCU18,OUT049,2368.302174073606
FDY33,OUT018,2267.902116275733
FDC15,OUT027,3801.596563750104
FDU01,OUT049,3164.608387048458
NCU42,OUT046,2599.27195846003
NCV29,OUT018,2526.7413724013018
NCY30,OUT017,2908.7935725770185
FDQ46,OUT049,1935.7505375872415
FDG58,OUT027,3855.762937945728
FDK33,OUT017,3389.5651301202943
NCD07,OUT045,1912.199847678325
NCX29,OUT027,3658.7908358591117
NCT42,OUT013,2378.804454028339
DRN59,OUT035,893.4550357245071
FDI44,OUT035,1406.7505415993305
FDA45,OUT049,2897.123169532071
FDP31,OUT045,1236.7619137777542
FDY01,OUT046,1831.1009994590495
FDT09,OUT018,1924.8106545274554
DRH03,OUT027,2949.771742668703
FDA36,OUT018,2675.3874607398593
NCF31,OUT017,2456.364636143596
FDG14,OUT049,2616.9818810878432
FDG28,OUT027,5213.028843826234
FDU14,OUT049,3987.375610036058
FDY47,OUT019,307.7074507004136
FDI56,OUT049,1654.8219752522168
DRD01,OUT013,1048.7972393335872
FDM22,OUT046,980.5185311574833
FDH33,OUT013,792.1142893873912
DRZ24,OUT013,1911.6805498824683
NCQ38,OUT046,1652.1510442614763
FDO16,OUT027,2788.9929717699133
FDU07,OUT027,3791.9338132187486
NCB07,OUT013,3044.602952859759
FDU48,OUT045,2182.838117358694
NCM43,OUT045,2663.4949042414046
FDR31,OUT010,550.6403323435784
DRK49,OUT018,485.1380706186783
NCI30,OUT010,1928.2296899504813
DRD60,OUT017,2876.690488941692
NCG19,OUT046,3522.0737552021405
FDH12,OUT035,1731.736735226195
FDM32,OUT035,1630.70660290245
FDM27,OUT035,2535.030760495183
NCU53,OUT027,4012.821453619183
NCQ18,OUT046,1508.1769634896505
FDS10,OUT013,2860.6081616545957
FDB33,OUT027,3935.4276570770544
FDI12,OUT013,1489.4003208538643
NCW42,OUT013,3451.6834104367053
NCC06,OUT018,1787.3927735768448
FDW02,OUT017,2095.8466409191506
NCD43,OUT017,1744.4830695229875
FDM57,OUT018,1157.0962145524295
FDA58,OUT017,3695.9335241068147
FDK56,OUT046,2844.7714470070478
FDP52,OUT045,3704.6613769321707
FDW20,OUT018,1756.6178157939448
FDS52,OUT049,1787.7626095858168
NCT29,OUT018,1652.0186493519514
NCL54,OUT013,2774.639971799613
FDC05,OUT045,3171.375286485819
FDF34,OUT035,3195.3952581207213
FDP03,OUT027,3435.164988124411
FDD32,OUT010,-345.8342026870605
FDZ10,OUT045,2140.602752617719
FDZ40,OUT035,1007.3175082733483
FDD51,OUT018,484.14788847087266
NCY30,OUT019,972.7533118083306
FDP58,OUT017,3376.4006384469244
FDV49,OUT017,4169.341650259003
FDY24,OUT019,-931.7913839672756
NCO55,OUT017,1756.2791397274414
FDR13,OUT017,2024.8017625221228
FDS51,OUT017,1143.0529423672097
FDP26,OUT045,1710.7923342775107
NCB54,OUT027,3450.559002707198
FDF32,OUT017,3161.8528685576366
FDN31,OUT018,2723.1779011580747
DRM48,OUT017,693.4955961545052
FDN20,OUT049,2853.7558616900387
DRL01,OUT046,3599.6867360133033
FDV56,OUT049,1987.4613632017767
DRH13,OUT027,3129.926784063543
FDA03,OUT017,2389.7913820129925
FDF47,OUT027,4886.824923523627
FDX32,OUT046,2331.1878166456268
FDX57,OUT049,1777.0763017787312
NCA30,OUT045,2967.9578514125433
FDO49,OUT013,992.0220698817461
FDL04,OUT019,-188.93273917960414
DRM48,OUT035,720.5087772924567
FDR16,OUT013,3344.2412579362945
NCC19,OUT018,2701.145266557459
NCE42,OUT045,3711.917498488058
FDY24,OUT017,1027.5753322287478
FDH19,OUT049,2914.4663533519333
FDJ46,OUT013,2768.641206018089
FDN45,OUT010,1611.3779437513704
FDY08,OUT035,2321.203241849286
FDZ37,OUT035,1592.164652279815
NCT30,OUT045,863.9880231051643
DRY23,OUT018,507.8470595723602
NCZ30,OUT018,1680.7256461269476
FDC44,OUT018,1557.5527106695768
FDB45,OUT035,1822.3566132024148
FDY04,OUT013,2648.38486308537
FDM27,OUT046,2415.8320959128187
FDZ43,OUT017,3863.1958920293614
FDT39,OUT019,627.8369929240043
NCC06,OUT019,162.65523512901746
FDL15,OUT027,3832.8244504728837
FDL57,OUT017,4064.7752227688343
FDU08,OUT046,1608.6156291617253
FDK40,OUT017,4116.6577118330915
FDQ12,OUT010,1733.9849222720932
FDS48,OUT017,2459.06803532481
FDP09,OUT045,3379.7078920638314
FDW21,OUT049,1828.4546234555528
FDY25,OUT035,2942.3540209359135
DRE13,OUT017,1460.392289970432
FDV43,OUT019,-1034.1734154941814
FDD22,OUT045,1860.636477966198
FDM46,OUT019,-396.9107124937209
NCO30,OUT010,1073.8808286578078
FDM25,OUT046,2726.947067985621
NCN41,OUT049,2108.8768668769007
FDU24,OUT045,1610.922309091483
FDZ50,OUT046,2827.7963334320666
FDP45,OUT013,3978.056549165818
NCM54,OUT045,2073.059877435625
FDW10,OUT019,900.903802942898
FDP20,OUT017,2147.066357298034
FDK32,OUT046,2421.93848190027
FDN52,OUT049,1589.4339600594076
FDM58,OUT045,1941.378630985988
FDZ46,OUT027,3180.748464949379
NCA18,OUT018,1601.2293597258622
FDD35,OUT046,1954.7803566788316
NCK31,OUT035,937.523078045997
FDI40,OUT027,3032.346304492008
FDT50,OUT019,-264.94584628690336
NCT06,OUT046,2523.146421457568
FDT31,OUT035,3059.465570903959
FDT45,OUT049,1084.1049768547723
FDT13,OUT045,3047.1096122599956
FDO50,OUT045,1596.8841640163369
NCU18,OUT010,389.24396656702675
NCR54,OUT049,3148.5774252711726
NCO18,OUT018,2521.7693830354483
FDU09,OUT045,1097.466002482396
FDT13,OUT018,2719.841086402459
FDE09,OUT046,1810.88214456487
NCK53,OUT019,-188.7530555664598
FDG45,OUT049,3516.7906440070515
DRH15,OUT035,832.1619839306445
FDO21,OUT019,1710.7616692138072
FDD14,OUT027,4235.893886794181
FDC09,OUT046,1715.4496606151438
FDH45,OUT027,2248.227737781925
FDV32,OUT046,1082.1316736419963
FDG12,OUT035,2044.2487864623067
FDS32,OUT013,2366.9327608716467
NCL55,OUT018,3585.0255988814934
DRE01,OUT035,3751.099894856652
DRE15,OUT049,1427.367673049815
NCL42,OUT045,3868.689278307177
FDP31,OUT013,1181.7393201235009
FDN33,OUT018,1290.713755295491
FDZ59,OUT046,2559.5537553504405
FDE45,OUT010,1016.433312620527
FDJ07,OUT013,1971.014171744735
FDQ45,OUT018,2688.418075007885
FDM33,OUT027,4781.035806564151
FDO15,OUT010,-465.34401124699343
FDM46,OUT013,1518.2151859680557
FDR03,OUT045,3344.6457302959025
FDY49,OUT018,2455.725844376056
FDQ60,OUT045,2002.0544320762306
FDW10,OUT049,2934.3043994584364
FDO51,OUT049,1011.9282291072673
FDJ40,OUT018,1534.0721608540807
FDS20,OUT018,2628.0235444445816
FDU45,OUT013,1916.0272523774083
FDV02,OUT035,2699.4196890192325
FDN09,OUT046,3697.3908993722443
NCM55,OUT027,4284.103233086416
FDN23,OUT018,2077.9668841578405
FDY31,OUT010,520.5884838891752
FDW03,OUT010,-24.2949793561329
FDD14,OUT046,2800.8040480207774
FDV23,OUT017,2057.134804351382
DRI03,OUT045,2813.151188918262
FDN13,OUT035,1661.4605133405362
FDF45,OUT027,2534.80258666138
FDU46,OUT035,1576.7302555170954
FDB57,OUT049,3692.337341083001
FDV12,OUT049,1841.7416018515164
FDQ58,OUT013,2450.2454779888767
NCA18,OUT017,1899.9036886050299
FDH52,OUT049,1256.1174146433764
FDM24,OUT018,2146.165641999442
NCP43,OUT027,4218.809320734089
NCO18,OUT019,924.8568072711068
FDM32,OUT017,1588.7243063940514
NCL07,OUT017,757.0015637433239
FDK03,OUT013,3956.6545117004393
FDP59,OUT017,1779.97767833959
FDQ24,OUT049,4034.403132935627
FDQ16,OUT018,1506.7289959425539
FDU44,OUT013,2655.6358957520315
FDH28,OUT010,-1112.0039699458148
FDV28,OUT019,-1211.744289274554
FDM22,OUT045,1074.5213193317923
FDR56,OUT046,3065.8231757494214
FDV39,OUT049,3239.5581326442734
FDU37,OUT019,-457.3169850935792
FDQ11,OUT010,2219.643176166876
FDX02,OUT045,3510.403128671962
NCS42,OUT018,1231.2880002282523
FDY57,OUT027,2968.0931546927
FDB21,OUT049,3874.960465903739
FDE28,OUT017,3606.408095127913
FDQ55,OUT017,1987.4910178626715
FDA48,OUT049,3566.8352537381584
FDZ19,OUT045,2826.539972694819
NCC43,OUT045,3921.4387810744706
NCV18,OUT046,1262.5484885821138
NCA42,OUT018,2233.237383198045
FDY45,OUT046,3910.6392475309704
NCC30,OUT045,2863.297487796848
FDM57,OUT013,1495.9620259631674
FDL09,OUT010,792.184669381576
FDB09,OUT027,3432.8371856067724
FDT44,OUT035,1995.6370910756682
NCT06,OUT027,3964.273440865736
FDX26,OUT049,2973.5844087110745
FDK32,OUT013,2438.1253129836396
DRA12,OUT046,2196.3817967364625
FDO46,OUT010,1184.966518400366
FDE52,OUT013,1506.9216204925215
NCH42,OUT045,3616.972390100945
FDV08,OUT035,887.0297175731348
FDB47,OUT018,3004.8694377998863
FDC28,OUT010,-54.270934720544574
FDD22,OUT046,1763.0833373703222
FDS07,OUT027,3271.3959807056153
DRI13,OUT045,3431.0038069199477
FDG32,OUT018,3181.8794426368804
FDU14,OUT017,3900.2235232213493
FDD28,OUT019,-833.9237467807134
NCP41,OUT017,1838.6977177796816
FDS08,OUT049,2924.109138086471
FDX47,OUT045,2620.1032462649
FDC53,OUT019,-183.37680274258582
FDQ19,OUT035,3888.2385387259114
FDL14,OUT045,2606.101001395732
FDM33,OUT019,1539.474574347615
FDA51,OUT045,1870.9272927202855
FDZ27,OUT018,600.3282458825543
FDT04,OUT046,645.460440600501
DRC13,OUT049,2174.0833492157403
FDR16,OUT027,4731.200820411976
FDQ03,OUT027,5087.647283080076
FDE38,OUT035,2738.4674850142837
DRH23,OUT027,2341.2850501302564
FDT11,OUT019,1165.0590486359324
FDD09,OUT035,2931.9183445435347
FDR40,OUT045,1489.9731157797269
FDX07,OUT017,3025.4281319378115
FDR07,OUT035,1684.8527228032744
FDA51,OUT017,1868.7968347521146
FDT59,OUT019,1763.2065369646289
FDF20,OUT017,3145.384145107978
FDR13,OUT045,2014.8621575325465
FDY26,OUT049,3443.1499862880146
FDW04,OUT017,2156.9910536485827
FDK52,OUT017,3544.372745451529
FDN60,OUT049,2606.79471814963
FDM09,OUT019,864.3716477687067
FDP46,OUT049,1591.7603263245333
FDB50,OUT019,-557.8719182255063
NCQ29,OUT049,4098.646922465537
FDP16,OUT027,5173.8934794187335
FDX33,OUT018,2296.059599241483
FDP07,OUT010,1276.2154620105066
FDN22,OUT046,3830.2165396003948
FDF39,OUT049,4217.085997289452
FDS21,OUT017,1170.7407125739946
NCM42,OUT013,1742.12439695372
FDK50,OUT019,785.5266024451576
DRF13,OUT027,3709.674995787058
FDH35,OUT018,2359.772170656826
FDP60,OUT018,1365.3995796720797
DRJ49,OUT027,3466.0873361852973
NCT42,OUT019,505.28935703054185
FDE38,OUT049,2816.5796336713
FDI04,OUT049,3260.2733728490657
NCH54,OUT045,2532.0557047227185
FDT56,OUT049,1226.4073302653387
DRD15,OUT018,3306.1028193850043
FDV58,OUT013,3094.637011583342
FDP21,OUT049,3125.149824870509
FDH05,OUT013,3656.863953310125
FDR10,OUT027,3961.8674381916103
NCP06,OUT045,2424.0457752125876
FDF33,OUT049,2064.818089656857
DRK37,OUT013,2982.4823430704837
DRH49,OUT045,1475.4217574054846
FDT58,OUT013,2662.078325763415
FDD41,OUT018,1448.9353144897336
FDP40,OUT018,1560.7180732947468
FDM51,OUT027,3115.5376743320157
FDO45,OUT010,-335.1471298568895
FDW33,OUT010,-127.81918891543046
FDY24,OUT045,1091.339124608808
FDB10,OUT010,1837.3164741991477
FDM40,OUT035,2252.9536849326573
NCI06,OUT017,2865.8876628335447
FDW12,OUT019,494.73166616055687
FDX48,OUT027,3893.151588816572
NCW05,OUT027,3083.7984053219625
FDX27,OUT017,1612.5111235646673
DRM37,OUT045,3120.85198063643
FDA38,OUT045,3761.8484360102593
FDR36,OUT046,702.6578093147023
FDZ45,OUT046,3039.169840947011
FDG05,OUT017,2568.694937912639
FDK28,OUT013,4001.820603017678
FDV47,OUT045,1506.9716408252148
FDN21,OUT045,2596.3414126218704
FDP20,OUT027,3511.0560458962045
FDI35,OUT045,2963.726780595207
DRY23,OUT013,721.2637832425362
FDA56,OUT017,2083.095082049407
FDB09,OUT013,2057.8149702817586
NCO26,OUT027,3248.6683499776927
FDQ49,OUT018,2278.797922652085
FDI52,OUT027,3323.2891521474185
FDZ44,OUT027,3329.5962941140906
FDZ09,OUT018,2307.6255448831685
FDY03,OUT049,2015.8702629414106
NCG42,OUT017,2091.297588580093
DRI13,OUT027,4768.541175770269
FDQ32,OUT013,2144.020317533973
FDW16,OUT035,1600.6017638710582
FDU27,OUT046,796.120134573016
FDR28,OUT010,788.9195619793304
FDQ49,OUT010,742.3414127058309
FDS37,OUT046,1859.8237552854748
FDW26,OUT018,3153.084594758706
FDX12,OUT018,3522.0350726606457
NCP06,OUT013,2413.320338907005
FDW45,OUT010,493.0376135881679
NCN30,OUT049,1690.7885456243484
FDN24,OUT049,1056.5592300753938
NCL41,OUT027,2026.9475919526822
FDR02,OUT019,-66.43958835037574
FDD09,OUT010,1069.276865068235
FDS33,OUT010,-307.11802756335874
FDU22,OUT045,1980.701238916131
FDI53,OUT013,2593.1653387465294
DRH01,OUT049,2859.4392114661405
FDX32,OUT013,2376.604153198985
NCP30,OUT018,468.8785166274206
FDB60,OUT045,3136.330774132652
FDB14,OUT049,1740.2827685465427
NCP02,OUT035,1055.0731691708938
FDJ10,OUT017,2297.8956718293844
FDG34,OUT046,1804.354565747226
NCB18,OUT017,1493.501517752799
FDM16,OUT049,1432.2876094470653
FDW25,OUT018,1176.0366574815184
FDB35,OUT010,-243.84182542099006
DRN11,OUT013,2267.5253621416873
FDF41,OUT019,1913.877525991184
FDH16,OUT045,1514.699135985824
NCQ50,OUT018,3027.0386723038455
DRH23,OUT018,687.7440236664306
DRJ37,OUT013,2417.668950684286
DRJ24,OUT027,4233.859234554227
FDY16,OUT035,2948.4486642237443
FDQ27,OUT045,1836.1878799929818
FDZ33,OUT045,2403.3479938793457
FDF29,OUT045,2214.844943545084
FDA08,OUT049,2798.061106744787
FDG31,OUT046,1093.1091426197927
FDE34,OUT019,1106.1535329921971
NCR30,OUT027,2610.2876290717595
FDV33,OUT035,4098.255597595043
DRZ24,OUT018,1671.0821790047776
NCL54,OUT035,2750.979095969652
FDR12,OUT049,2911.5722013798404
NCC54,OUT046,3653.9443062877076
DRN59,OUT013,899.3117343354761
FDX50,OUT019,-93.2639222285834
FDV31,OUT027,4203.653180552316
NCA29,OUT027,4093.258359242821
FDW60,OUT049,2974.0625170412136
FDX08,OUT017,2962.7112222109936
DRD49,OUT013,3623.359750316807
FDD33,OUT046,3538.1493004974473
FDW35,OUT013,848.8938663004533
FDJ36,OUT017,1744.58151322487
FDV51,OUT035,2699.3541275732605
FDW36,OUT046,1671.8781313187328
FDH35,OUT046,2585.044836468228
NCS30,OUT027,3442.8902964122885
FDN49,OUT017,803.195317614327
FDL08,OUT018,3575.646206642251
FDI09,OUT013,3944.989741021952
FDP19,OUT018,1794.4340312441063
FDU21,OUT010,-1154.295820612847
NCP41,OUT045,1827.2564978857554
FDY10,OUT013,1868.4144713918276
FDP12,OUT018,475.5963025378701
NCN26,OUT049,2002.8392819269698
FDK44,OUT013,2763.5761762815355
FDC28,OUT049,1894.9017382904458
FDJ41,OUT027,5441.781508143925
NCT29,OUT035,2032.3978739999247
NCH42,OUT019,1682.951811823782
FDU60,OUT018,2411.2192273787414
FDS02,OUT045,3064.246393023689
FDC51,OUT046,1958.400912371868
FDU03,OUT013,2937.547743105428
FDX39,OUT045,3415.93669962074
NCY05,OUT010,-1140.5149963589065
NCL06,OUT027,5366.447365473723
FDD32,OUT035,1510.8887281203229
NCN41,OUT045,2035.4981756493216
NCX53,OUT049,2402.592961643402
FDU57,OUT019,549.2828131230681
FDQ23,OUT046,1659.809219127972
FDQ52,OUT045,3871.0741659086625
FDC14,OUT045,904.1178546655806
FDY09,OUT035,2851.5201961094876
FDQ28,OUT045,2569.0571177210713
FDV25,OUT046,3381.8420239452507
FDJ07,OUT035,1960.7077846974776
DRB25,OUT049,1837.6476332388206
FDK52,OUT019,1617.5779021510866
FDY52,OUT027,2483.449735175637
FDB28,OUT046,2983.1197647432427
FDT36,OUT035,725.241299068251
FDV25,OUT017,3534.195588376247
NCN07,OUT027,3465.802061965825
FDC57,OUT017,3156.7787240324915
FDQ03,OUT018,3440.394289125581
FDU23,OUT017,2708.3019059397075
NCX41,OUT035,3374.976925239366
NCD06,OUT035,865.0763258870061
FDW08,OUT045,1776.5662946094753
NCU29,OUT017,2332.088296218154
NCE06,OUT013,2537.0106127788667
FDV52,OUT010,56.20549678203042
FDB02,OUT017,2913.3670656307577
NCR18,OUT045,852.1903011261134
FDK16,OUT049,1701.4462798082063
NCQ29,OUT010,2112.717259087296
FDZ01,OUT019,-43.309537056151385
FDW27,OUT035,2549.9365194351867
FDD17,OUT018,3407.386595278679
FDW39,OUT013,2868.451584044291
DRH59,OUT045,1298.2306491921372
FDS52,OUT013,1705.107478674161
FDU40,OUT027,4432.716787428431
NCF54,OUT013,2748.1794774627133
FDH46,OUT045,1797.86689721911
NCP14,OUT049,1781.565866892759
FDH50,OUT049,3143.9785754656104
DRF15,OUT010,592.8563890074038
FDV27,OUT027,2897.389413036831
NCJ06,OUT049,2064.2268747604217
FDN02,OUT018,2961.925655880571
FDQ51,OUT049,1046.1199217834715
FDQ07,OUT017,3577.0668225677414
FDS45,OUT049,1798.1199285572438
NCJ06,OUT045,2007.1504072084622
FDD36,OUT035,1967.1194996264358
FDY25,OUT045,2972.2881149818613
FDU52,OUT046,2370.968883226009
DRK47,OUT017,3540.5478911562004
NCL30,OUT017,2090.890947368797
