Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY27,OUT017,2881.6173715047985
FDV56,OUT035,1673.9379953254127
FDT59,OUT046,3852.3652510253673
FDB23,OUT046,3787.0454292102895
FDR49,OUT045,774.9853355907555
FDB03,OUT010,576.6467309265969
FDN39,OUT045,2749.862093066404
FDX02,OUT027,5843.028363085771
FDQ16,OUT027,2883.0582312984147
FDU35,OUT018,1507.49726369605
NCT29,OUT013,1996.160823713529
FDZ27,OUT046,801.1126829224344
FDN57,OUT017,2030.5588502624375
FDA03,OUT018,2384.8401159616637
FDZ36,OUT045,3182.1736411337483
NCU05,OUT013,1381.4815099652276
FDT39,OUT018,2337.1409091643673
FDK60,OUT017,1575.7482203445863
FDZ25,OUT017,2869.2098368629404
FDG12,OUT046,2110.231059997911
DRB01,OUT019,500.7499930393088
NCC43,OUT027,5843.963632240473
FDX13,OUT019,573.0114935555496
FDM22,OUT049,889.8959893706588
FDJ03,OUT027,1093.871862489154
FDU14,OUT018,3753.1874153251147
FDB33,OUT010,379.24329177991154
FDP27,OUT046,3205.0457678616194
FDO38,OUT010,157.56475667124568
FDE28,OUT027,5843.963632240473
FDO27,OUT035,1555.6718774165163
DRL23,OUT027,2877.7441018555464
FDS28,OUT046,978.6793476508878
FDX24,OUT013,1444.506405942336
FDZ02,OUT035,1572.092648666248
FDL46,OUT045,1847.760144564545
FDS60,OUT027,4764.267822767045
NCO06,OUT017,569.5496132125825
FDO16,OUT035,1390.8369785886293
FDC60,OUT049,1359.361398213386
FDA48,OUT018,3397.3542277831802
FDZ36,OUT027,5141.474155561658
FDK27,OUT045,2048.744927427612
FDW23,OUT018,584.738356114812
FDM14,OUT018,1644.6131383447073
FDM14,OUT013,1658.6022960351338
FDW60,OUT018,2811.6080289999027
FDE21,OUT013,1996.2730480389303
NCM42,OUT035,1686.4326942442856
FDY59,OUT010,229.277198337208
DRI49,OUT049,1298.706890333705
FDT28,OUT019,363.3028709359161
FDQ22,OUT018,585.4579254667022
FDR60,OUT049,1255.528224025281
FDC50,OUT019,236.8651964413289
FDV24,OUT013,2376.2682481784645
DRF48,OUT010,487.5508378966845
FDQ47,OUT046,642.1748093521228
DRN36,OUT049,1515.2569906953775
NCY06,OUT035,1999.0892423238743
FDE52,OUT035,1390.8277790641448
NCB54,OUT045,1981.1021721433283
NCF31,OUT035,2451.7447834722157
FDJ08,OUT027,5175.179199103431
NCC07,OUT017,1656.4787864425316
NCD19,OUT027,1256.0514745818823
FDL46,OUT049,2070.6943625827785
FDM20,OUT045,3993.6478035814926
NCI06,OUT010,448.1805298859977
DRM11,OUT035,4245.282103736125
NCH07,OUT018,2459.3476041582962
FDS23,OUT013,2055.810581767225
FDO49,OUT018,725.9443351380529
FDS35,OUT049,1082.5254685198233
DRK39,OUT045,1380.8267400214222
DRI39,OUT049,927.203753117889
FDV04,OUT017,2473.434459846032
NCN14,OUT035,3043.337146676214
FDH08,OUT013,3863.0294986920194
FDS20,OUT046,3212.5923509447935
FDV40,OUT049,1142.0834192743364
FDZ48,OUT010,256.36112171187796
FDS24,OUT027,2523.4984168062597
FDK44,OUT049,2776.7142866992162
FDS48,OUT045,2581.369402995414
FDK26,OUT010,487.93782850338295
FDD23,OUT045,3131.4095072340306
NCH54,OUT017,2596.4778149393637
NCP14,OUT010,240.46345279446598
FDM60,OUT010,130.15709029656634
FDV24,OUT017,2426.550988439523
FDH08,OUT018,3529.033365741997
FDS12,OUT027,3011.4856122656015
FDR39,OUT027,4845.341393889939
FDP12,OUT027,1021.6775408660451
DRF60,OUT027,5843.963632240473
FDC09,OUT035,1680.0322531736267
FDF50,OUT018,3008.5469527013547
FDG28,OUT035,4000.999277607825
NCE19,OUT017,851.9980577356898
NCM53,OUT010,248.83819404362734
NCN18,OUT049,1716.854790079488
FDF32,OUT035,3078.8452647494446
FDF11,OUT013,3988.8786037290656
DRI59,OUT049,3751.6329383922935
NCG54,OUT035,2787.7451840777603
FDM44,OUT046,1662.576125901729
FDT57,OUT018,3580.667814763688
FDV24,OUT046,2430.1135929422044
FDI50,OUT019,573.1820908502893
FDS09,OUT035,791.0145803963885
NCC31,OUT027,4095.27249181123
FDQ07,OUT019,576.1584335554039
FDC22,OUT017,3185.61222463833
FDZ56,OUT046,2837.2481553088764
FDZ40,OUT019,130.15709029656634
FDS46,OUT027,2945.0309574817134
DRD24,OUT045,2076.0382845356557
FDV45,OUT017,3108.375425574442
FDL26,OUT045,2603.705942205255
FDA56,OUT018,1978.2068565336012
FDN27,OUT046,1993.264415676165
FDM20,OUT049,3937.291445278337
FDO16,OUT017,1344.7340194370438
FDL03,OUT035,2945.737580308124
FDE58,OUT046,1944.6179183179097
FDI02,OUT027,2935.3982511668896
NCC55,OUT019,130.15709029656634
FDR03,OUT018,3206.2896224706865
FDB14,OUT017,1464.4155120642863
FDR45,OUT013,3997.7805467446633
NCN07,OUT017,2061.875402504049
FDM51,OUT019,246.99543567188707
FDT52,OUT027,5843.963632240473
FDL26,OUT046,2560.8666421954294
NCZ42,OUT046,3945.1554493509852
DRI47,OUT019,360.8474096414176
FDW40,OUT013,2118.745582939298
FDN34,OUT046,2879.082790195892
FDS01,OUT035,2951.923376362105
NCG55,OUT045,1917.2558061999928
FDC11,OUT035,1372.7876635600026
FDX35,OUT018,3469.7588319086135
NCB06,OUT046,2636.7591280501056
FDR09,OUT019,576.1584335554039
FDC53,OUT017,1570.1261484409138
FDY45,OUT013,4173.114158099546
FDA22,OUT010,386.1950878559784
FDE02,OUT035,1544.3837494391728
FDW21,OUT045,1687.8496248200875
FDV34,OUT046,1178.1987555246228
FDS59,OUT049,1643.930908956852
NCW17,OUT017,2108.368988372258
NCK54,OUT046,1993.9732486079065
FDG17,OUT019,573.1820908502893
FDG35,OUT017,2896.209938908625
FDD08,OUT010,130.15709029656634
NCO07,OUT017,3707.2581246658015
FDJ10,OUT010,280.5109407222231
FDW36,OUT017,1669.7791339304385
FDW21,OUT010,238.82790091759375
FDY19,OUT017,1923.9949109768834
DRE03,OUT013,773.0869485164135
NCC55,OUT049,670.57073594244
FDH52,OUT010,134.4234615686804
FDO09,OUT017,4091.0671848947322
FDU43,OUT045,3960.4935979732504
FDX09,OUT010,425.8100967414475
FDH40,OUT019,200.99277582094294
FDW58,OUT017,1660.427783439793
FDC47,OUT017,3751.4828330595046
NCR41,OUT035,1511.893936971
DRG49,OUT035,3982.3068690720675
FDC52,OUT027,4064.4733407999447
FDY13,OUT046,1185.722615055766
FDY35,OUT013,667.841876559381
FDI35,OUT017,3166.786967597484
NCU18,OUT049,2130.760032804357
FDY33,OUT018,2485.0986152067376
FDC15,OUT027,4172.206580721644
FDU01,OUT049,3028.629286222932
NCU42,OUT046,2831.8871238314696
NCV29,OUT018,2816.196395480547
NCY30,OUT017,3044.597998475042
FDQ46,OUT049,1698.8117625660468
FDG58,OUT027,4088.882817817753
FDK33,OUT017,3696.7432548590077
NCD07,OUT045,1842.591762822196
NCX29,OUT027,3993.3200353645143
NCT42,OUT013,2349.7070177420032
DRN59,OUT035,772.8597654795512
FDI44,OUT035,1301.289712042301
FDA45,OUT049,2773.203473784187
FDP31,OUT045,1087.995612563432
FDY01,OUT046,1920.2575976861913
FDT09,OUT018,2035.5388958375263
DRH03,OUT027,2833.612680667322
FDA36,OUT018,3002.3128535604988
NCF31,OUT017,2418.372424278358
FDG14,OUT049,2431.7765081106627
FDG28,OUT027,5843.963632240473
FDU14,OUT049,4029.3605737404946
FDY47,OUT019,285.1505232785975
FDI56,OUT049,1373.785353921891
DRD01,OUT013,972.040100160362
FDM22,OUT046,982.6564231087443
FDH33,OUT013,659.060713303272
DRZ24,OUT013,1905.898628644702
NCQ38,OUT046,1653.077036657249
FDO16,OUT027,2327.5065290110806
FDU07,OUT027,4032.007287169184
NCB07,OUT013,2984.9027963285416
FDU48,OUT045,2007.516016225705
NCM43,OUT045,2767.327323018824
FDR31,OUT010,361.18827690877123
DRK49,OUT018,588.1609422607867
NCI30,OUT010,575.9389929154452
DRD60,OUT017,3087.901806449082
NCG19,OUT046,3728.181269868945
FDH12,OUT035,1678.0839495667356
FDM32,OUT035,1437.7370543220106
FDM27,OUT035,2610.7711650891993
NCU53,OUT027,4251.625964784726
NCQ18,OUT046,1577.008500292096
FDS10,OUT013,2865.2415432366615
FDB33,OUT027,4172.206580721644
FDI12,OUT013,1411.1522618094161
NCW42,OUT013,3663.0774695907166
NCC06,OUT018,2018.1747347238672
FDW02,OUT017,2020.3939251594063
NCD43,OUT017,1692.310054097906
FDM57,OUT018,1302.6013270334872
FDA58,OUT017,3795.8189651791404
FDK56,OUT046,3204.9482519896355
FDP52,OUT045,3914.461498138728
FDW20,OUT018,2014.231977510902
FDS52,OUT049,1588.0806463162023
NCT29,OUT018,1876.3180705583432
NCL54,OUT013,2842.2109913051054
FDC05,OUT045,3092.3090156739704
FDF34,OUT035,3033.601488037002
FDP03,OUT027,3003.4453531733748
FDD32,OUT010,193.81499988465714
FDZ10,OUT045,2096.235640482236
FDZ40,OUT035,906.47884932347
FDD51,OUT018,599.3908109932602
NCY30,OUT019,429.31350575998744
FDP58,OUT017,3616.1814618610642
FDV49,OUT017,4216.7153882312805
FDY24,OUT019,130.15709029656634
NCO55,OUT017,1662.8783078680394
FDR13,OUT017,1938.9719648572298
FDS51,OUT017,992.7503193974521
FDP26,OUT045,1666.8464068837773
NCB54,OUT027,3011.4856122656015
FDF32,OUT017,3052.2249697639127
FDN31,OUT018,3015.3582060712124
DRM48,OUT017,569.5496132125825
FDN20,OUT049,2809.53346803151
DRL01,OUT046,3875.782080030247
FDV56,OUT049,1625.0712071012865
DRH13,OUT027,2883.0582312984147
FDA03,OUT017,2526.3048398921806
FDF47,OUT027,5843.028363085771
FDX32,OUT046,2592.4829116547835
FDX57,OUT049,1512.0419918170385
NCA30,OUT045,3018.957902429106
FDO49,OUT013,773.7052727063739
FDL04,OUT019,247.773918568828
DRM48,OUT035,627.9310380516454
FDR16,OUT013,3512.2254399777694
NCC19,OUT018,3046.1216370415927
NCE42,OUT045,3927.856569436646
FDY24,OUT017,851.1757212719962
FDH19,OUT049,2787.3508003419356
FDJ46,OUT013,2826.1439333858025
FDN45,OUT010,576.6467309265969
FDY08,OUT035,2025.5538952610545
FDZ37,OUT035,1397.1902075781989
NCT30,OUT045,780.1037438123407
DRY23,OUT018,593.7588427162668
NCZ30,OUT018,1977.5659733502869
FDC44,OUT018,1784.37939563674
FDB45,OUT035,1641.3571857864288
FDY04,OUT013,2529.1957472814397
FDM27,OUT046,2674.1037141756865
FDZ43,OUT017,3999.2708970678073
FDT39,OUT019,364.11315206268347
NCC06,OUT019,284.0605065198924
FDL15,OUT027,4088.882817817753
FDL57,OUT017,4220.276176263562
FDU08,OUT046,1571.1880342060042
FDK40,OUT017,4212.512322797274
FDQ12,OUT010,573.6703882214823
FDS48,OUT017,2538.3601741386224
FDP09,OUT045,3665.0609694145155
FDW21,OUT049,1547.1512222300669
FDY25,OUT035,3072.9878291112746
DRE13,OUT017,1367.7424172023611
FDV43,OUT019,130.15709029656634
FDD22,OUT045,1709.5307256466813
FDM46,OUT019,236.4411205877017
NCO30,OUT010,477.67976866630755
FDM25,OUT046,2838.352629875749
NCN41,OUT049,2053.1224388068945
FDU24,OUT045,1486.921375705311
FDZ50,OUT046,3236.2865517101905
FDP45,OUT013,4130.892006702016
NCM54,OUT045,1992.9897824065283
FDW10,OUT019,425.7600460655159
FDP20,OUT017,2023.5669422335873
FDK32,OUT046,2562.392019510043
FDN52,OUT049,1352.361573385784
FDM58,OUT045,1759.9063048281218
FDZ46,OUT027,2919.814369534012
NCA18,OUT018,1790.7023823117559
FDD35,OUT046,2123.5223081479007
NCK31,OUT035,781.6729160273903
FDI40,OUT027,2853.2276223868475
FDT50,OUT019,238.73321774338024
NCT06,OUT046,2665.7395433646125
FDT31,OUT035,2950.3573957850517
FDT45,OUT049,889.1604099421965
FDT13,OUT045,3094.556876232566
FDO50,OUT045,1391.803314125038
NCU18,OUT010,279.01163903387743
NCR54,OUT049,3087.3387198431756
NCO18,OUT018,2824.524806121775
FDU09,OUT045,909.1675971613199
FDT13,OUT018,2991.435015943552
FDE09,OUT046,1783.5275258530576
NCK53,OUT019,246.99543567188707
FDG45,OUT049,3623.370269739318
DRH15,OUT035,706.9218724583608
FDO21,OUT019,573.1820908502893
FDD14,OUT027,5136.36837614598
FDC09,OUT046,1689.1845788685218
FDH45,OUT027,1033.3866634335889
FDV32,OUT046,1138.2038519871678
FDG12,OUT035,1997.9716192068192
FDS32,OUT013,2122.6601286828773
NCL55,OUT018,3767.1624643089376
DRE01,OUT035,3825.7982777494713
DRE15,OUT049,1250.8936972725937
NCL42,OUT045,3993.232888197076
FDP31,OUT013,1191.1740114458303
FDN33,OUT018,1407.0273128492952
FDZ59,OUT046,2536.092506486573
FDE45,OUT010,428.5054874191766
FDJ07,OUT013,1992.3667557881183
FDQ45,OUT018,3030.5265447375173
FDM33,OUT027,5843.028363085771
FDO15,OUT010,149.83993517011834
FDM46,OUT013,1463.3727733912438
FDR03,OUT045,3424.090990756854
FDY49,OUT018,2650.9884872872044
FDQ60,OUT045,1892.8368960082882
FDW10,OUT049,2839.1599197590685
FDO51,OUT049,719.762037689685
FDJ40,OUT018,1595.0963843677346
FDS20,OUT018,3036.5832017555826
FDU45,OUT013,1852.4065981813271
FDV02,OUT035,2774.233701588531
FDN09,OUT046,3949.163132581287
NCM55,OUT027,5140.538886406956
FDN23,OUT018,2356.677013652099
FDY31,OUT010,362.3984886588477
FDW03,OUT010,240.92466456340193
FDD14,OUT046,3069.216997182655
FDV23,OUT017,1990.0048673149063
DRI03,OUT045,2897.7410076047363
FDN13,OUT035,1572.8163776457197
FDF45,OUT027,1332.0184635686462
FDU46,OUT035,1381.4967751024278
FDB57,OUT049,3703.567310103876
FDV12,OUT049,1531.8787460317583
FDQ58,OUT013,2359.914459161195
NCA18,OUT017,1848.8256147608447
FDH52,OUT049,1025.0217129568744
FDM24,OUT018,2347.379409202033
NCP43,OUT027,4845.341393889939
NCO18,OUT019,425.1162490967742
FDM32,OUT017,1379.9483567703112
NCL07,OUT017,575.4995536934932
FDK03,OUT013,4153.950222673204
FDP59,OUT017,1675.359887617147
FDQ24,OUT049,4023.2525635825828
FDQ16,OUT018,1561.4872910807235
FDU44,OUT013,2505.1164656122223
FDH28,OUT010,130.15709029656634
FDV28,OUT019,130.15709029656634
FDM22,OUT045,910.8356718445308
FDR56,OUT046,3114.038504969125
FDV39,OUT049,3072.9118740760796
FDU37,OUT019,171.9977904454318
FDQ11,OUT010,573.6703882214823
FDX02,OUT045,3733.0115371952024
NCS42,OUT018,1405.8958285600595
FDY57,OUT027,2833.612680667322
FDB21,OUT049,3764.551495857951
FDE28,OUT017,3790.97343946414
FDQ55,OUT017,1979.9818311245597
FDA48,OUT049,3551.763087940563
FDZ19,OUT045,2802.5001070669045
NCC43,OUT045,3941.425169452681
NCV18,OUT046,1385.387890734354
NCA42,OUT018,2447.177740273695
FDY45,OUT046,4080.4556299319524
NCC30,OUT045,2936.587960594337
FDM57,OUT013,1399.0884501723094
FDL09,OUT010,385.3867219149494
FDB09,OUT027,3003.4453531733748
FDT44,OUT035,1881.6976026912596
NCT06,OUT027,4251.625964784726
FDX26,OUT049,3182.0147119893786
FDK32,OUT013,2449.62404460929
DRA12,OUT046,2153.0846977158885
FDO46,OUT010,487.93782850338295
FDE52,OUT013,1395.9663457279362
NCH42,OUT045,3910.010102045801
FDV08,OUT035,665.0030809626368
FDB47,OUT018,3339.488056791022
FDC28,OUT010,256.32436511436964
FDD22,OUT046,1894.0842837745677
FDS07,OUT027,2941.428195132369
DRI13,OUT045,3683.2541535273226
FDG32,OUT018,3407.1028555934363
FDU14,OUT017,4143.460614061301
FDD28,OUT019,131.03658089931972
NCP41,OUT017,1667.3244077769364
FDS08,OUT049,2796.8907941919188
FDX47,OUT045,2519.54793315384
FDC53,OUT019,246.99543567188707
FDQ19,OUT035,4021.0683855874645
FDL14,OUT045,2442.3490302236755
FDM33,OUT019,576.1584335554039
FDA51,OUT045,1852.7972084944556
FDZ27,OUT018,726.5289334852401
FDT04,OUT046,674.1239858370113
DRC13,OUT049,2078.0376980446476
FDR16,OUT027,5843.963632240473
FDQ03,OUT027,5843.028363085771
FDE38,OUT035,2657.5728902302776
DRH23,OUT027,1261.7045609800246
FDT11,OUT019,486.4819104255148
FDD09,OUT035,3014.698373859944
FDR40,OUT045,1366.3520260285359
FDX07,OUT017,3045.2056508077276
FDR07,OUT035,1557.35029204365
FDA51,OUT017,1865.547682789651
FDT59,OUT019,575.0559899457221
FDF20,OUT017,3059.916104774942
FDR13,OUT045,1930.2879827590357
FDY26,OUT049,3649.5383820110287
FDW04,OUT017,2012.9918256143962
FDK52,OUT017,3767.424051971735
FDN60,OUT049,2619.4826447208484
FDM09,OUT019,409.0030348867835
FDP46,OUT049,1331.2303067515763
FDB50,OUT019,170.14558870343234
NCQ29,OUT049,4015.563940354589
FDP16,OUT027,5843.028363085771
FDX33,OUT018,2426.2062065691207
FDP07,OUT010,505.17565581314574
FDN22,OUT046,3939.5790957873
FDF39,OUT049,4117.500185843321
FDS21,OUT017,959.8674821884391
NCM42,OUT013,1697.3312685013616
FDK50,OUT019,381.55022539809613
DRF13,OUT027,4021.3026068703207
FDH35,OUT018,2438.5316059693682
FDP60,OUT018,1485.4329388793067
DRJ49,OUT027,3011.4856122656015
NCT42,OUT019,362.31004591324756
FDE38,OUT049,2644.675371195096
FDI04,OUT049,3157.9983824108895
NCH54,OUT045,2655.7691096474045
FDT56,OUT049,939.0679100294249
DRD15,OUT018,3521.075177017465
FDV58,OUT013,2962.6769461709796
FDP21,OUT049,3210.025744052393
FDH05,OUT013,3720.3399051244737
FDR10,OUT027,4235.7505575312125
NCP06,OUT045,2547.5707566786737
FDF33,OUT049,1636.0116162835886
DRK37,OUT013,3141.8976270837625
DRH49,OUT045,1332.2283075678442
FDT58,OUT013,2602.373604299247
FDD41,OUT018,1606.3496149286043
FDP40,OUT018,1686.4349695796193
FDM51,OUT027,2853.2276223868475
FDO45,OUT010,198.0852681876475
FDW33,OUT010,240.46345279446598
FDY24,OUT045,909.8112360223579
FDB10,OUT010,574.0385212291335
FDM40,OUT035,2059.9046295096086
NCI06,OUT017,3098.25913499042
FDW12,OUT019,336.32640480239627
FDX48,OUT027,4098.3229307246
NCW05,OUT027,2877.7441018555464
FDX27,OUT017,1545.912859848952
DRM37,OUT045,3089.893441385618
FDA38,OUT045,3974.05573302506
FDR36,OUT046,674.1790213480368
FDZ45,OUT046,3139.6825902340975
FDG05,OUT017,2510.0130940547324
FDK28,OUT013,4283.615468443432
FDV47,OUT045,1367.494484076896
FDN21,OUT045,2639.1624312541776
FDP20,OUT027,3011.4856122656015
FDI35,OUT045,3130.3418410779927
DRY23,OUT013,661.3984762263541
FDA56,OUT017,2058.72132652508
FDB09,OUT013,2007.6363962938055
NCO26,OUT027,2943.0100445567523
FDQ49,OUT018,2397.381039843302
FDI52,OUT027,2999.080620289252
FDZ44,OUT027,2943.0100445567523
FDZ09,OUT018,2481.635920561677
FDY03,OUT049,1891.0619917554789
NCG42,OUT017,2058.639426641854
DRI13,OUT027,5843.028363085771
FDQ32,OUT013,2062.071209311463
FDW16,OUT035,1387.0720035959794
FDU27,OUT046,798.9760650665442
FDR28,OUT010,381.68986796744184
FDQ49,OUT010,379.32812222097857
FDS37,OUT046,1969.4815349128517
FDW26,OUT018,3411.7042919794058
FDX12,OUT018,3634.0162028719287
NCP06,OUT013,2422.034289781391
FDW45,OUT010,361.42428769010417
NCN30,OUT049,1463.9294187857581
FDN24,OUT049,890.1136387311016
NCL41,OUT027,1021.6775408660451
FDR02,OUT019,260.46197581602706
FDD09,OUT010,448.9222035717645
FDS33,OUT010,198.53628931589563
FDU22,OUT045,1935.5509828166564
FDI53,OUT013,2461.819032400571
DRH01,OUT049,2789.061582958968
FDX32,OUT013,2153.0588556152275
NCP30,OUT018,585.7478243500286
FDB60,OUT045,3040.4568642401237
FDB14,OUT049,1421.7620357568196
NCP02,OUT035,906.7246273239308
FDJ10,OUT017,2039.7338813087747
FDG34,OUT046,1775.7141157891326
NCB18,OUT017,1349.3860564024121
FDM16,OUT049,1128.295914520995
FDW25,OUT018,1315.1707359590705
FDB35,OUT010,223.16384219958812
DRN11,OUT013,2145.8276605285346
FDF41,OUT019,573.8477088865991
FDH16,OUT045,1389.5360848618077
NCQ50,OUT018,3384.314740897665
DRH23,OUT018,860.5155417991041
DRJ37,OUT013,2370.772143949844
DRJ24,OUT027,5141.474155561658
FDY16,OUT035,3060.032976294291
FDQ27,OUT045,1709.9420303703212
FDZ33,OUT045,2489.838420156981
FDF29,OUT045,2112.263638565054
FDA08,OUT049,2582.058183463834
FDG31,OUT046,1132.1740893221938
FDE34,OUT019,464.46736982381
NCR30,OUT027,1443.0687836521881
FDV33,OUT035,4189.759927355698
DRZ24,OUT018,1971.715044798994
NCL54,OUT035,2858.059238218746
FDR12,OUT049,2910.051338512657
NCC54,OUT046,3790.1876199007393
DRN59,OUT013,769.766284933806
FDX50,OUT019,260.6736068354051
FDV31,OUT027,4765.203091921747
NCA29,OUT027,4420.2275887911055
FDW60,OUT049,2929.716714023479
FDX08,OUT017,3146.291018887805
DRD49,OUT013,3767.742661577622
FDD33,OUT046,3669.995117446396
FDW35,OUT013,660.5251302838435
FDJ36,OUT017,1687.1693256698452
FDV51,OUT035,2754.501463189238
FDW36,OUT046,1657.3111728380886
FDH35,OUT046,2608.8638250595855
NCS30,OUT027,3014.804751749908
FDN49,OUT017,585.1522895703627
FDL08,OUT018,3607.1380709363425
FDI09,OUT013,3815.615901466739
FDP19,OUT018,1939.651819789419
FDU21,OUT010,130.15709029656634
NCP41,OUT045,1641.6110254334353
FDY10,OUT013,1812.1246397941852
FDP12,OUT018,562.0513880649039
NCN26,OUT049,1973.6989755162144
FDK44,OUT013,2768.3877793688584
FDC28,OUT049,1626.1701404539087
FDJ41,OUT027,5843.963632240473
NCT29,OUT035,1947.9547295761029
NCH42,OUT019,573.1820908502893
FDU60,OUT018,2529.0660280728234
FDS02,OUT045,3142.750548961183
FDC51,OUT046,2123.5543935724572
FDU03,OUT013,3075.366057695082
FDX39,OUT045,3684.2717241993937
NCY05,OUT010,130.15709029656634
NCL06,OUT027,5843.028363085771
FDD32,OUT035,1293.6911000756734
NCN41,OUT045,1975.6071076388996
NCX53,OUT049,2199.254104499965
FDU57,OUT019,362.85044942122494
FDQ23,OUT046,1692.6268519170842
FDQ52,OUT045,3939.95507008815
FDC14,OUT045,659.035686688119
FDY09,OUT035,2937.1505497015805
FDQ28,OUT045,2618.1117197592507
FDV25,OUT046,3731.3987825597524
FDJ07,OUT035,1953.6025529545827
DRB25,OUT049,1600.921507430031
FDK52,OUT019,576.1584335554039
FDY52,OUT027,1407.0423481778407
FDB28,OUT046,3140.795124177039
FDT36,OUT035,628.071943020249
FDV25,OUT017,3804.185243445358
NCN07,OUT027,3014.804751749908
FDC57,OUT017,3026.8434341910774
FDQ03,OUT018,3541.9711532950932
FDU23,OUT017,2792.0049193452073
NCX41,OUT035,3680.4199817399194
NCD06,OUT035,777.5978492223425
FDW08,OUT045,1661.422814967443
NCU29,OUT017,2419.381899548429
NCE06,OUT013,2439.034983604481
FDV52,OUT010,268.483604031967
FDB02,OUT017,2914.481758467684
NCR18,OUT045,666.7613314289142
FDK16,OUT049,1463.5052352763635
NCQ29,OUT010,574.3360062577921
FDZ01,OUT019,248.19837374025562
FDW27,OUT035,2498.607296635909
FDD17,OUT018,3595.9464997282566
FDW39,OUT013,2847.434558750841
DRH59,OUT045,1117.7224349093142
FDS52,OUT013,1664.22912529622
FDU40,OUT027,5752.914457952415
NCF54,OUT013,2754.8117377860626
FDH46,OUT045,1713.950187556511
NCP14,OUT049,1628.8149949228437
FDH50,OUT049,3194.6932617806756
DRF15,OUT010,367.7818922616779
FDV27,OUT027,2522.8470762992342
NCJ06,OUT049,2082.1782571865783
FDN02,OUT018,3189.08366480656
FDQ51,OUT049,802.2270535190642
FDQ07,OUT017,3702.7540196729856
FDS45,OUT049,1654.4702158820426
NCJ06,OUT045,2026.628728836425
FDD36,OUT035,1969.9484511264207
FDY25,OUT045,3140.6162070861105
FDU52,OUT046,2415.0787531688293
DRK47,OUT017,3871.5815864653614
NCL30,OUT017,2020.9866629432674
FDN22,OUT035,3998.0179084266115
NCF30,OUT027,3007.2883557418268
FDK03,OUT035,4159.637005054495
FDT45,OUT017,856.2795287449866
NCC54,OUT027,5843.028363085771
