Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV21,OUT019,742.1203441952716
FDB53,OUT046,2402.7162139704315
DRP47,OUT019,951.4587501852643
FDA14,OUT013,2402.7162139704315
DRC24,OUT035,2402.7162139704315
FDW21,OUT018,1740.476892830082
NCH29,OUT046,1680.7798867758047
FDU58,OUT013,2910.8620471160734
FDY27,OUT017,2719.2596001986026
FDV56,OUT035,1788.4380407677095
FDT59,OUT046,3452.0017588299575
FDB23,OUT046,3437.120163744412
FDR49,OUT045,1089.2943663278475
FDB03,OUT010,920.5683926240498
FDN39,OUT045,2544.167183330117
FDX02,OUT027,4835.8497815716
FDQ16,OUT027,2607.5947727339512
FDU35,OUT018,1700.5488813988754
NCT29,OUT013,2020.9413558328938
FDZ27,OUT046,1094.5821723058352
FDN57,OUT017,2072.545577907876
FDA03,OUT018,2371.5851503599756
FDZ36,OUT045,2910.8620471160734
NCU05,OUT013,1528.3352690352278
FDT39,OUT018,2371.5851503599756
FDK60,OUT017,1680.7798867758047
FDZ25,OUT017,2643.962625874726
FDG12,OUT046,2020.9413558328938
DRB01,OUT019,848.5218850597646
NCC43,OUT027,5226.034084619143
FDX13,OUT019,893.9781068503914
FDM22,OUT049,1129.6745165961108
FDJ03,OUT027,1506.5640861879015
FDU14,OUT018,3434.9347828319646
FDB33,OUT010,783.9106781487336
FDP27,OUT046,2910.8620471160734
FDO38,OUT010,648.8983068337952
FDE28,OUT027,5226.034084619143
FDO27,OUT035,1680.7798867758047
DRL23,OUT027,2607.5947727339512
FDS28,OUT046,1151.54690000059
FDX24,OUT013,1661.6444758108892
FDZ02,OUT035,1680.7798867758047
FDL46,OUT045,1943.344869451677
FDS60,OUT027,4346.504184223956
NCO06,OUT017,1042.7657606786784
FDO16,OUT035,1569.1418815730462
FDC60,OUT049,1569.1418815730462
FDA48,OUT018,3264.5363046747784
FDZ36,OUT027,4404.7174044314925
FDK27,OUT045,2020.9413558328938
FDW23,OUT018,967.2468484198117
FDM14,OUT018,1877.6744070461873
FDM14,OUT013,1788.4380407677095
FDW60,OUT018,2668.304759378065
FDE21,OUT013,1943.344869451677
NCM42,OUT035,1788.4380407677095
FDY59,OUT010,670.5096042818313
DRI49,OUT049,1528.3352690352278
FDT28,OUT019,744.8181268705705
FDQ22,OUT018,967.2468484198117
FDR60,OUT049,1510.5674726264695
FDC50,OUT019,678.8659395878406
FDV24,OUT013,2402.7162139704315
DRF48,OUT010,924.0520916030202
FDQ47,OUT046,1051.3622738043416
DRN36,OUT049,1680.7798867758047
NCY06,OUT035,2043.4328701661102
FDE52,OUT035,1606.4591625895284
NCB54,OUT045,2043.4328701661102
NCF31,OUT035,2402.7162139704315
FDJ08,OUT027,4476.968274885501
NCC07,OUT017,1788.4380407677095
NCD19,OUT027,1733.210249561166
FDL46,OUT049,1943.344869451677
FDM20,OUT045,3516.0362883900316
NCI06,OUT010,831.1701716383519
DRM11,OUT035,3541.971081002922
NCH07,OUT018,2511.193205766575
FDS23,OUT013,2072.545577907876
FDO49,OUT018,1005.1789409433173
FDS35,OUT049,1276.355593540193
DRK39,OUT045,1554.245900768207
DRI39,OUT049,1151.54690000059
FDV04,OUT017,2532.1849237287074
NCN14,OUT035,2910.8620471160734
FDH08,OUT013,3452.0017588299575
FDS20,OUT046,2910.8620471160734
FDV40,OUT049,1383.4358231288288
FDZ48,OUT010,680.7631513995813
FDS24,OUT027,2274.4915031862542
FDK44,OUT049,2719.2596001986026
FDS48,OUT045,2402.7162139704315
FDK26,OUT010,926.7121666722168
FDD23,OUT045,2910.8620471160734
NCH54,OUT017,2544.167183330117
NCP14,OUT010,669.9576513633408
FDM60,OUT010,593.613211217713
FDV24,OUT017,2402.7162139704315
FDH08,OUT018,3344.965460659
FDS12,OUT027,3022.851969776878
FDR39,OUT027,4346.504184223956
FDP12,OUT027,1241.24472046164
DRF60,OUT027,5226.034084619143
FDC09,OUT035,1788.4380407677095
FDF50,OUT018,2859.9072062955356
FDG28,OUT035,3516.0362883900316
NCE19,OUT017,1145.8917868968865
NCM53,OUT010,693.5427764859455
NCN18,OUT049,1917.9705546910036
FDF32,OUT035,2910.8620471160734
FDF11,OUT013,3516.0362883900316
DRI59,OUT049,3437.120163744412
NCG54,OUT035,2643.962625874726
FDM44,OUT046,1788.4380407677095
FDT57,OUT018,3408.9999902190743
FDV24,OUT046,2402.7162139704315
FDI50,OUT019,893.9781068503914
FDS09,OUT035,1094.5821723058352
NCC31,OUT027,3483.9756108137663
FDQ07,OUT019,995.5304323068453
FDC22,OUT017,2910.8620471160734
FDZ56,OUT046,2643.962625874726
FDZ40,OUT019,657.7495626110007
FDS46,OUT027,2893.1967114076256
DRD24,OUT045,2114.065553735811
FDV45,OUT017,2910.8620471160734
FDL26,OUT045,2402.7162139704315
FDA56,OUT018,1989.8102922224382
FDN27,OUT046,1943.344869451677
FDM20,OUT049,3516.0362883900316
FDO16,OUT017,1554.245900768207
FDL03,OUT035,2910.8620471160734
FDE58,OUT046,1943.344869451677
FDI02,OUT027,2893.1967114076256
NCC55,OUT019,593.613211217713
FDR03,OUT018,3168.94108393884
FDB14,OUT017,1661.6444758108892
FDR45,OUT013,3516.0362883900316
NCN07,OUT017,2072.545577907876
FDM51,OUT019,678.31398666935
FDT52,OUT027,5226.034084619143
FDL26,OUT046,2402.7162139704315
NCZ42,OUT046,3516.0362883900316
DRI47,OUT019,766.337783061443
FDW40,OUT013,2114.065553735811
FDN34,OUT046,2643.962625874726
FDS01,OUT035,2719.2596001986026
NCG55,OUT045,1943.344869451677
FDC11,OUT035,1569.1418815730462
FDX35,OUT018,3330.0838655734547
NCB06,OUT046,2532.1849237287074
FDR09,OUT019,934.4904236050608
FDC53,OUT017,1680.7798867758047
FDY45,OUT013,3541.971081002922
FDA22,OUT010,748.2757565122799
FDE02,OUT035,1680.7798867758047
FDW21,OUT045,1788.4380407677095
FDV34,OUT046,1365.7218325335884
FDS59,OUT049,1788.4380407677095
NCW17,OUT017,2043.4328701661102
NCK54,OUT046,1943.344869451677
FDG17,OUT019,893.9781068503914
FDG35,OUT017,2719.2596001986026
FDD08,OUT010,593.613211217713
NCO07,OUT017,3219.895924759378
FDJ10,OUT010,708.1991807923586
FDW36,OUT017,1788.4380407677095
FDW21,OUT010,669.9576513633408
FDY19,OUT017,1943.344869451677
DRE03,OUT013,1080.6978532021842
NCC55,OUT049,1051.3622738043416
FDH52,OUT010,662.2621151290801
FDO09,OUT017,3541.971081002922
FDU43,OUT045,3516.0362883900316
FDX09,OUT010,813.5826867700164
FDH40,OUT019,669.9920416987384
FDW58,OUT017,1788.4380407677095
FDC47,OUT017,3452.0017588299575
NCR41,OUT035,1680.7798867758047
DRG49,OUT035,3516.0362883900316
FDC52,OUT027,3483.9756108137663
FDY13,OUT046,1365.7218325335884
FDY35,OUT013,1042.7657606786784
FDI35,OUT017,2910.8620471160734
NCU18,OUT049,2114.065553735811
FDY33,OUT018,2511.193205766575
FDC15,OUT027,3661.5779297163276
FDU01,OUT049,2910.8620471160734
NCU42,OUT046,2643.962625874726
NCV29,OUT018,2668.304759378065
NCY30,OUT017,2910.8620471160734
FDQ46,OUT049,1943.344869451677
FDG58,OUT027,3483.9756108137663
FDK33,OUT017,3219.895924759378
NCD07,OUT045,1943.344869451677
NCX29,OUT027,3483.9756108137663
NCT42,OUT013,2402.7162139704315
DRN59,OUT035,1089.2943663278475
FDI44,OUT035,1510.5674726264695
FDA45,OUT049,2719.2596001986026
FDP31,OUT045,1276.355593540193
FDY01,OUT046,1943.344869451677
FDT09,OUT018,2041.4145142974205
DRH03,OUT027,2466.960670971638
FDA36,OUT018,2859.9072062955356
NCF31,OUT017,2402.7162139704315
FDG14,OUT049,2402.7162139704315
FDG28,OUT027,5226.034084619143
FDU14,OUT049,3541.971081002922
FDY47,OUT019,704.9312928840554
FDI56,OUT049,1606.4591625895284
DRD01,OUT013,1145.8917868968865
FDM22,OUT046,1151.54690000059
FDH33,OUT013,1042.7657606786784
DRZ24,OUT013,1943.344869451677
NCQ38,OUT046,1788.4380407677095
FDO16,OUT027,2259.7600641806066
FDU07,OUT027,3483.9756108137663
NCB07,OUT013,2910.8620471160734
FDU48,OUT045,2072.545577907876
NCM43,OUT045,2544.167183330117
FDR31,OUT010,734.9497996716511
DRK49,OUT018,967.2468484198117
NCI30,OUT010,917.006735686327
DRD60,OUT017,2770.5959552853465
NCG19,OUT046,3516.0362883900316
FDH12,OUT035,1788.4380407677095
FDM32,OUT035,1661.6444758108892
FDM27,OUT035,2402.7162139704315
NCU53,OUT027,3715.106962206259
NCQ18,OUT046,1739.308707243379
FDS10,OUT013,2719.2596001986026
FDB33,OUT027,3661.5779297163276
FDI12,OUT013,1569.1418815730462
NCW42,OUT013,3410.2301257744143
NCC06,OUT018,2012.3018065556546
FDW02,OUT017,2043.4328701661102
NCD43,OUT017,1788.4380407677095
FDM57,OUT018,1493.2039308191293
FDA58,OUT017,3516.0362883900316
FDK56,OUT046,2910.8620471160734
FDP52,OUT045,3452.0017588299575
FDW20,OUT018,1989.8102922224382
FDS52,OUT049,1788.4380407677095
NCT29,OUT018,1962.2331104634893
NCL54,OUT013,2719.2596001986026
FDC05,OUT045,2910.8620471160734
FDF34,OUT035,2910.8620471160734
FDP03,OUT027,2993.831725094651
FDD32,OUT010,661.6357063927292
FDZ10,OUT045,2043.4328701661102
FDZ40,OUT035,1151.54690000059
FDD51,OUT018,967.2468484198117
NCY30,OUT019,813.5826867700164
FDP58,OUT017,3219.895924759378
FDV49,OUT017,3541.971081002922
FDY24,OUT019,642.5889524524943
NCO55,OUT017,1788.4380407677095
FDR13,OUT017,1943.344869451677
FDS51,OUT017,1199.719313367707
FDP26,OUT045,1788.4380407677095
NCB54,OUT027,3057.9172969720803
FDF32,OUT017,2910.8620471160734
FDN31,OUT018,2859.9072062955356
DRM48,OUT017,1042.7657606786784
FDN20,OUT049,2643.962625874726
DRL01,OUT046,3452.0017588299575
FDV56,OUT049,1788.4380407677095
DRH13,OUT027,2607.5947727339512
FDA03,OUT017,2402.7162139704315
FDF47,OUT027,4835.8497815716
FDX32,OUT046,2402.7162139704315
FDX57,OUT049,1680.7798867758047
NCA30,OUT045,2910.8620471160734
FDO49,OUT013,1080.6978532021842
FDL04,OUT019,678.31398666935
DRM48,OUT035,1051.3622738043416
FDR16,OUT013,3219.895924759378
NCC19,OUT018,2859.9072062955356
NCE42,OUT045,3516.0362883900316
FDY24,OUT017,1145.8917868968865
FDH19,OUT049,2719.2596001986026
FDJ46,OUT013,2719.2596001986026
FDN45,OUT010,917.006735686327
FDY08,OUT035,2072.545577907876
FDZ37,OUT035,1569.1418815730462
NCT30,OUT045,1094.5821723058352
DRY23,OUT018,967.2468484198117
NCZ30,OUT018,1989.8102922224382
FDC44,OUT018,1912.2138058412213
FDB45,OUT035,1788.4380407677095
FDY04,OUT013,2544.167183330117
FDM27,OUT046,2532.1849237287074
FDZ43,OUT017,3516.0362883900316
FDT39,OUT019,769.1388933090451
NCC06,OUT019,705.9238892829903
FDL15,OUT027,3483.9756108137663
FDL57,OUT017,3541.971081002922
FDU08,OUT046,1680.7798867758047
FDK40,OUT017,3541.971081002922
FDQ12,OUT010,917.006735686327
FDS48,OUT017,2402.7162139704315
FDP09,OUT045,3219.895924759378
FDW21,OUT049,1739.308707243379
FDY25,OUT035,2770.5959552853465
DRE13,OUT017,1569.1418815730462
FDV43,OUT019,593.613211217713
FDD22,OUT045,1943.344869451677
FDM46,OUT019,686.0669776039862
NCO30,OUT010,848.3003512572618
FDM25,OUT046,2719.2596001986026
NCN41,OUT049,2020.9413558328938
FDU24,OUT045,1661.6444758108892
FDZ50,OUT046,2910.8620471160734
FDP45,OUT013,3541.971081002922
NCM54,OUT045,2043.4328701661102
FDW10,OUT019,813.5826867700164
FDP20,OUT017,2043.4328701661102
FDK32,OUT046,2402.7162139704315
FDN52,OUT049,1569.1418815730462
FDM58,OUT045,1917.9705546910036
FDZ46,OUT027,2843.8249635416064
NCA18,OUT018,1912.2138058412213
FDD35,OUT046,2020.9413558328938
NCK31,OUT035,1094.5821723058352
FDI40,OUT027,2607.5947727339512
FDT50,OUT019,678.8659395878406
NCT06,OUT046,2544.167183330117
FDT31,OUT035,2910.8620471160734
FDT45,OUT049,1129.6745165961108
FDT13,OUT045,2910.8620471160734
FDO50,OUT045,1606.4591625895284
NCU18,OUT010,708.1991807923586
NCR54,OUT049,2910.8620471160734
NCO18,OUT018,2668.304759378065
FDU09,OUT045,1151.54690000059
FDT13,OUT018,2859.9072062955356
FDE09,OUT046,1943.344869451677
NCK53,OUT019,678.31398666935
FDG45,OUT049,3219.895924759378
DRH15,OUT035,1051.3622738043416
FDO21,OUT019,917.006735686327
FDD14,OUT027,4476.968274885501
FDC09,OUT046,1788.4380407677095
FDH45,OUT027,1241.24472046164
FDV32,OUT046,1276.355593540193
FDG12,OUT035,1943.344869451677
FDS32,OUT013,2072.545577907876
NCL55,OUT018,3434.9347828319646
DRE01,OUT035,3516.0362883900316
DRE15,OUT049,1510.5674726264695
NCL42,OUT045,3516.0362883900316
FDP31,OUT013,1270.7004804364894
FDN33,OUT018,1617.5913163754726
FDZ59,OUT046,2544.167183330117
FDE45,OUT010,813.5826867700164
FDJ07,OUT013,1943.344869451677
FDQ45,OUT018,2859.9072062955356
FDM33,OUT027,4805.676821821241
FDO15,OUT010,645.1923014185722
FDM46,OUT013,1661.6444758108892
FDR03,OUT045,3219.895924759378
FDY49,OUT018,2610.8093616456094
FDQ60,OUT045,1943.344869451677
FDW10,OUT049,2719.2596001986026
FDO51,OUT049,1051.3622738043416
FDJ40,OUT018,1740.476892830082
FDS20,OUT018,2859.9072062955356
FDU45,OUT013,1943.344869451677
FDV02,OUT035,2643.962625874726
FDN09,OUT046,3516.0362883900316
NCM55,OUT027,4476.968274885501
FDN23,OUT018,2371.5851503599756
FDY31,OUT010,734.9497996716511
FDW03,OUT010,669.9576513633408
FDD14,OUT046,2910.8620471160734
FDV23,OUT017,2043.4328701661102
DRI03,OUT045,2719.2596001986026
FDN13,OUT035,1739.308707243379
FDF45,OUT027,1800.3058157337327
FDU46,OUT035,1569.1418815730462
FDB57,OUT049,3410.2301257744143
FDV12,OUT049,1739.308707243379
FDQ58,OUT013,2402.7162139704315
NCA18,OUT017,1943.344869451677
FDH52,OUT049,1205.3744264714105
FDM24,OUT018,2371.5851503599756
NCP43,OUT027,4346.504184223956
NCO18,OUT019,813.5826867700164
FDM32,OUT017,1606.4591625895284
NCL07,OUT017,1042.7657606786784
FDK03,OUT013,3541.971081002922
FDP59,OUT017,1788.4380407677095
FDQ24,OUT049,3541.971081002922
FDQ16,OUT018,1740.476892830082
FDU44,OUT013,2532.1849237287074
FDH28,OUT010,593.613211217713
FDV28,OUT019,593.613211217713
FDM22,OUT045,1151.54690000059
FDR56,OUT046,2910.8620471160734
FDV39,OUT049,2910.8620471160734
FDU37,OUT019,655.8020651827101
FDQ11,OUT010,978.0184834420448
FDX02,OUT045,3410.2301257744143
NCS42,OUT018,1617.5913163754726
FDY57,OUT027,2466.960670971638
FDB21,OUT049,3516.0362883900316
FDE28,OUT017,3452.0017588299575
FDQ55,OUT017,1943.344869451677
FDA48,OUT049,3410.2301257744143
FDZ19,OUT045,2719.2596001986026
NCC43,OUT045,3541.971081002922
NCV18,OUT046,1554.245900768207
NCA42,OUT018,2511.193205766575
FDY45,OUT046,3541.971081002922
NCC30,OUT045,2719.2596001986026
FDM57,OUT013,1569.1418815730462
FDL09,OUT010,773.511337407607
FDB09,OUT027,2993.831725094651
FDT44,OUT035,1943.344869451677
NCT06,OUT027,3715.106962206259
FDX26,OUT049,2910.8620471160734
FDK32,OUT013,2402.7162139704315
DRA12,OUT046,2114.065553735811
FDO46,OUT010,851.1819601289612
FDE52,OUT013,1569.1418815730462
NCH42,OUT045,3452.0017588299575
FDV08,OUT035,1051.3622738043416
FDB47,OUT018,3168.94108393884
FDC28,OUT010,680.7631513995813
FDD22,OUT046,1943.344869451677
FDS07,OUT027,2893.1967114076256
DRI13,OUT045,3219.895924759378
FDG32,OUT018,3303.193827603457
FDU14,OUT017,3541.971081002922
FDD28,OUT019,657.7495626110007
NCP41,OUT017,1788.4380407677095
FDS08,OUT049,2719.2596001986026
FDX47,OUT045,2512.1896216479404
FDC53,OUT019,678.31398666935
FDQ19,OUT035,3516.0362883900316
FDL14,OUT045,2402.7162139704315
FDM33,OUT019,917.006735686327
FDA51,OUT045,1943.344869451677
FDZ27,OUT018,1005.1789409433173
FDT04,OUT046,1051.3622738043416
DRC13,OUT049,2020.9413558328938
FDR16,OUT027,4733.425951367232
FDQ03,OUT027,5226.034084619143
FDE38,OUT035,2643.962625874726
DRH23,OUT027,1733.210249561166
FDT11,OUT019,926.7121666722168
FDD09,OUT035,2719.2596001986026
FDR40,OUT045,1554.245900768207
FDX07,OUT017,2910.8620471160734
FDR07,OUT035,1680.7798867758047
FDA51,OUT017,1943.344869451677
FDT59,OUT019,917.006735686327
FDF20,OUT017,2910.8620471160734
FDR13,OUT045,1943.344869451677
FDY26,OUT049,3219.895924759378
FDW04,OUT017,2072.545577907876
FDK52,OUT017,3452.0017588299575
FDN60,OUT049,2512.1896216479404
FDM09,OUT019,881.9960126174764
FDP46,OUT049,1569.1418815730462
FDB50,OUT019,658.6296392919616
NCQ29,OUT049,3541.971081002922
FDP16,OUT027,5226.034084619143
FDX33,OUT018,2511.193205766575
FDP07,OUT010,848.5218850597646
FDN22,OUT046,3541.971081002922
FDF39,OUT049,3541.971081002922
FDS21,OUT017,1199.719313367707
NCM42,OUT013,1788.4380407677095
FDK50,OUT019,788.3981348815515
DRF13,OUT027,3483.9756108137663
FDH35,OUT018,2523.1754653679845
FDP60,OUT018,1700.5488813988754
DRJ49,OUT027,3057.9172969720803
NCT42,OUT019,747.4124580786665
FDE38,OUT049,2643.962625874726
FDI04,OUT049,2910.8620471160734
NCH54,OUT045,2512.1896216479404
FDT56,OUT049,1160.616703607837
DRD15,OUT018,3344.965460659
FDV58,OUT013,2910.8620471160734
FDP21,OUT049,2910.8620471160734
FDH05,OUT013,3452.0017588299575
FDR10,OUT027,3715.106962206259
NCP06,OUT045,2402.7162139704315
FDF33,OUT049,1788.4380407677095
DRK37,OUT013,2910.8620471160734
DRH49,OUT045,1554.245900768207
FDT58,OUT013,2643.962625874726
FDD41,OUT018,1740.476892830082
FDP40,OUT018,1877.6744070461873
FDM51,OUT027,2607.5947727339512
FDO45,OUT010,660.7083384022603
FDW33,OUT010,669.9576513633408
FDY24,OUT045,1151.54690000059
FDB10,OUT010,917.006735686327
FDM40,OUT035,2114.065553735811
NCI06,OUT017,2770.5959552853465
FDW12,OUT019,734.9497996716511
FDX48,OUT027,3483.9756108137663
NCW05,OUT027,2607.5947727339512
FDX27,OUT017,1680.7798867758047
DRM37,OUT045,2910.8620471160734
FDA38,OUT045,3516.0362883900316
FDR36,OUT046,1051.3622738043416
FDZ45,OUT046,2910.8620471160734
FDG05,OUT017,2532.1849237287074
FDK28,OUT013,3541.971081002922
FDV47,OUT045,1569.1418815730462
FDN21,OUT045,2532.1849237287074
FDP20,OUT027,3022.851969776878
FDI35,OUT045,2910.8620471160734
DRY23,OUT013,1042.7657606786784
FDA56,OUT017,2020.9413558328938
FDB09,OUT013,2020.9413558328938
NCO26,OUT027,2893.1967114076256
FDQ49,OUT018,2450.086111605021
FDI52,OUT027,2993.831725094651
FDZ44,OUT027,2893.1967114076256
FDZ09,OUT018,2523.1754653679845
FDY03,OUT049,1943.344869451677
NCG42,OUT017,2072.545577907876
DRI13,OUT027,4805.676821821241
FDQ32,OUT013,2043.4328701661102
FDW16,OUT035,1606.4591625895284
FDU27,OUT046,1094.5821723058352
FDR28,OUT010,790.9924660896476
FDQ49,OUT010,759.5899117102593
FDS37,OUT046,1943.344869451677
FDW26,OUT018,3264.5363046747784
FDX12,OUT018,3408.9999902190743
NCP06,OUT013,2402.7162139704315
FDW45,OUT010,734.9497996716511
NCN30,OUT049,1680.7798867758047
FDN24,OUT049,1129.6745165961108
NCL41,OUT027,1241.24472046164
FDR02,OUT019,701.8991117919547
FDD09,OUT010,841.4991875078389
FDS33,OUT010,660.7083384022603
FDU22,OUT045,1993.364174073945
FDI53,OUT013,2544.167183330117
DRH01,OUT049,2719.2596001986026
FDX32,OUT013,2114.065553735811
NCP30,OUT018,967.2468484198117
FDB60,OUT045,2910.8620471160734
FDB14,OUT049,1661.6444758108892
NCP02,OUT035,1151.54690000059
FDJ10,OUT017,2072.545577907876
FDG34,OUT046,1917.9705546910036
NCB18,OUT017,1569.1418815730462
FDM16,OUT049,1365.7218325335884
FDW25,OUT018,1493.2039308191293
FDB35,OUT010,669.3341245027041
DRN11,OUT013,2114.065553735811
FDF41,OUT019,917.006735686327
FDH16,OUT045,1569.1418815730462
NCQ50,OUT018,3168.94108393884
DRH23,OUT018,1070.3728746380195
DRJ37,OUT013,2402.7162139704315
DRJ24,OUT027,4476.968274885501
FDY16,OUT035,2910.8620471160734
FDQ27,OUT045,1788.4380407677095
FDZ33,OUT045,2402.7162139704315
FDF29,OUT045,2072.545577907876
FDA08,OUT049,2544.167183330117
FDG31,OUT046,1276.355593540193
FDE34,OUT019,848.3003512572618
NCR30,OUT027,1980.4526945684995
FDV33,OUT035,3541.971081002922
DRZ24,OUT018,1962.2331104634893
NCL54,OUT035,2719.2596001986026
FDR12,OUT049,2719.2596001986026
NCC54,OUT046,3516.0362883900316
DRN59,OUT013,1080.6978532021842
FDX50,OUT019,689.1194867055905
FDV31,OUT027,4346.504184223956
NCA29,OUT027,4109.120325479001
FDW60,OUT049,2719.2596001986026
FDX08,OUT017,2910.8620471160734
DRD49,OUT013,3516.0362883900316
FDD33,OUT046,3452.0017588299575
FDW35,OUT013,1042.7657606786784
FDJ36,OUT017,1788.4380407677095
FDV51,OUT035,2643.962625874726
FDW36,OUT046,1788.4380407677095
FDH35,OUT046,2544.167183330117
NCS30,OUT027,3057.9172969720803
FDN49,OUT017,1042.7657606786784
FDL08,OUT018,3408.9999902190743
FDI09,OUT013,3516.0362883900316
FDP19,OUT018,2041.4145142974205
FDU21,OUT010,593.613211217713
NCP41,OUT045,1788.4380407677095
FDY10,OUT013,1943.344869451677
FDP12,OUT018,967.2468484198117
NCN26,OUT049,1943.344869451677
FDK44,OUT013,2719.2596001986026
FDC28,OUT049,1788.4380407677095
FDJ41,OUT027,5226.034084619143
NCT29,OUT035,2020.9413558328938
NCH42,OUT019,893.9781068503914
FDU60,OUT018,2610.8093616456094
FDS02,OUT045,2910.8620471160734
FDC51,OUT046,2020.9413558328938
FDU03,OUT013,2910.8620471160734
FDX39,OUT045,3219.895924759378
NCY05,OUT010,593.613211217713
NCL06,OUT027,5226.034084619143
FDD32,OUT035,1510.5674726264695
NCN41,OUT045,2020.9413558328938
NCX53,OUT049,2114.065553735811
FDU57,OUT019,744.8181268705705
FDQ23,OUT046,1788.4380407677095
FDQ52,OUT045,3541.971081002922
FDC14,OUT045,1051.3622738043416
FDY09,OUT035,2719.2596001986026
FDQ28,OUT045,2402.7162139704315
FDV25,OUT046,3410.2301257744143
FDJ07,OUT035,1943.344869451677
DRB25,OUT049,1788.4380407677095
FDK52,OUT019,917.006735686327
FDY52,OUT027,1876.621883773641
FDB28,OUT046,2910.8620471160734
FDT36,OUT035,1051.3622738043416
FDV25,OUT017,3410.2301257744143
NCN07,OUT027,3057.9172969720803
FDC57,OUT017,2910.8620471160734
FDQ03,OUT018,3408.9999902190743
FDU23,OUT017,2643.962625874726
NCX41,OUT035,3219.895924759378
NCD06,OUT035,1094.5821723058352
FDW08,OUT045,1788.4380407677095
NCU29,OUT017,2402.7162139704315
NCE06,OUT013,2532.1849237287074
FDV52,OUT010,683.6873390562561
FDB02,OUT017,2719.2596001986026
NCR18,OUT045,1051.3622738043416
FDK16,OUT049,1680.7798867758047
NCQ29,OUT010,936.3604489501041
FDZ01,OUT019,678.31398666935
FDW27,OUT035,2512.1896216479404
FDD17,OUT018,3408.9999902190743
FDW39,OUT013,2719.2596001986026
DRH59,OUT045,1365.7218325335884
FDS52,OUT013,1788.4380407677095
FDU40,OUT027,4805.676821821241
NCF54,OUT013,2719.2596001986026
FDH46,OUT045,1788.4380407677095
NCP14,OUT049,1788.4380407677095
FDH50,OUT049,2910.8620471160734
DRF15,OUT010,744.8181268705705
FDV27,OUT027,2274.4915031862542
NCJ06,OUT049,1993.364174073945
FDN02,OUT018,3168.94108393884
FDQ51,OUT049,1089.2943663278475
FDQ07,OUT017,3410.2301257744143
FDS45,OUT049,1788.4380407677095
NCJ06,OUT045,2020.9413558328938
FDD36,OUT035,1943.344869451677
FDY25,OUT045,2910.8620471160734
FDU52,OUT046,2402.7162139704315
DRK47,OUT017,3452.0017588299575
NCL30,OUT017,2043.4328701661102
FDN22,OUT035,3541.971081002922
NCF30,OUT027,3022.851969776878
