Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI06,OUT010,924.0
DRM11,OUT035,4238.0
NCH07,OUT018,2206.0
FDS23,OUT013,2086.0
FDO49,OUT018,612.0
FDS35,OUT049,1166.0
DRK39,OUT045,1236.0
DRI39,OUT049,1014.0
FDV04,OUT017,2614.0
NCN14,OUT035,3018.0
FDH08,OUT013,3730.0
FDS20,OUT046,2940.0
FDV40,OUT049,1322.0
FDZ48,OUT010,-138.0
FDS24,OUT027,2918.0
FDK44,OUT049,2884.0
FDS48,OUT045,2354.0
FDK26,OUT010,1136.0
FDD23,OUT045,2998.0
NCH54,OUT017,2606.0
NCP14,OUT010,-260.0
FDM60,OUT010,-1188.0
FDV24,OUT017,2508.0
FDH08,OUT018,3392.0
FDS12,OUT027,3466.0
FDR39,OUT027,4316.0
FDP12,OUT027,2130.0
DRF60,OUT027,5168.0
FDC09,OUT035,1886.0
FDF50,OUT018,2932.0
FDG28,OUT035,4022.0
NCE19,OUT017,980.0
NCM53,OUT010,-176.0
NCN18,OUT049,1866.0
FDF32,OUT035,3332.0
FDF11,OUT013,3898.0
DRI59,OUT049,3670.0
NCG54,OUT035,2798.0
FDM44,OUT046,1678.0
FDT57,OUT018,3466.0
FDV24,OUT046,2402.0
FDI50,OUT019,1788.0
FDS09,OUT035,1024.0
NCC31,OUT027,3892.0
FDQ07,OUT019,1628.0
FDC22,OUT017,3156.0
FDZ56,OUT046,2736.0
FDZ40,OUT019,-1016.0
FDS46,OUT027,3388.0
DRD24,OUT045,2164.0
FDV45,OUT017,3102.0
FDL26,OUT045,2438.0
FDA56,OUT018,1748.0
FDN27,OUT046,1906.0
FDM20,OUT049,4008.0
FDO16,OUT017,1440.0
FDL03,OUT035,3304.0
FDE58,OUT046,1872.0
FDI02,OUT027,3310.0
NCC55,OUT019,-1306.0
FDR03,OUT018,3050.0
FDB14,OUT017,1662.0
FDR45,OUT013,3808.0
NCN07,OUT017,2178.0
FDM51,OUT019,-186.0
FDT52,OUT027,5342.0
FDL26,OUT046,2484.0
NCZ42,OUT046,3756.0
DRI47,OUT019,448.0
FDW40,OUT013,2290.0
FDN34,OUT046,2742.0
FDS01,OUT035,3020.0
NCG55,OUT045,1770.0
FDC11,OUT035,1568.0
FDX35,OUT018,3352.0
NCB06,OUT046,2538.0
FDR09,OUT019,2184.0
FDC53,OUT017,1662.0
FDY45,OUT013,4070.0
FDA22,OUT010,782.0
FDE02,OUT035,1694.0
FDW21,OUT045,1608.0
FDV34,OUT046,1250.0
FDS59,OUT049,1914.0
NCW17,OUT017,2156.0
NCK54,OUT046,1856.0
FDG17,OUT019,1992.0
FDG35,OUT017,2946.0
FDD08,OUT010,-1222.0
NCO07,OUT017,3446.0
FDJ10,OUT010,248.0
FDW36,OUT017,1788.0
FDW21,OUT010,-222.0
FDY19,OUT017,2038.0
DRE03,OUT013,794.0
NCC55,OUT049,714.0
FDH52,OUT010,-840.0
FDO09,OUT017,4296.0
FDU43,OUT045,3794.0
FDX09,OUT010,856.0
FDH40,OUT019,-540.0
FDW58,OUT017,1796.0
FDC47,OUT017,3672.0
NCR41,OUT035,1646.0
DRG49,OUT035,3986.0
FDC52,OUT027,3898.0
FDY13,OUT046,1256.0
FDY35,OUT013,838.0
FDI35,OUT017,3026.0
NCU18,OUT049,2324.0
FDY33,OUT018,2274.0
FDC15,OUT027,3886.0
FDU01,OUT049,3150.0
NCU42,OUT046,2672.0
NCV29,OUT018,2552.0
NCY30,OUT017,2984.0
FDQ46,OUT049,1878.0
FDG58,OUT027,3928.0
FDK33,OUT017,3488.0
NCD07,OUT045,1754.0
NCX29,OUT027,3738.0
NCT42,OUT013,2372.0
DRN59,OUT035,918.0
FDI44,OUT035,1454.0
FDA45,OUT049,2894.0
FDP31,OUT045,1058.0
FDY01,OUT046,1888.0
FDT09,OUT018,1902.0
DRH03,OUT027,2964.0
FDA36,OUT018,2712.0
NCF31,OUT017,2516.0
FDG14,OUT049,2586.0
FDG28,OUT027,5354.0
FDU14,OUT049,4020.0
FDY47,OUT019,252.0
FDI56,OUT049,1586.0
DRD01,OUT013,986.0
FDM22,OUT046,962.0
FDH33,OUT013,718.0
DRZ24,OUT013,1902.0
NCQ38,OUT046,1692.0
FDO16,OUT027,2806.0
FDU07,OUT027,3864.0
NCB07,OUT013,3076.0
FDU48,OUT045,2052.0
NCM43,OUT045,2554.0
FDR31,OUT010,472.0
DRK49,OUT018,410.0
NCI30,OUT010,1918.0
DRD60,OUT017,2966.0
NCG19,OUT046,3658.0
FDH12,OUT035,1804.0
FDM32,OUT035,1674.0
FDM27,OUT035,2648.0
NCU53,OUT027,4098.0
NCQ18,OUT046,1542.0
FDS10,OUT013,2876.0
FDB33,OUT027,4006.0
FDI12,OUT013,1462.0
NCW42,OUT013,3500.0
NCC06,OUT018,1764.0
FDW02,OUT017,2130.0
NCD43,OUT017,1764.0
FDM57,OUT018,1106.0
FDA58,OUT017,3826.0
FDK56,OUT046,2950.0
FDP52,OUT045,3626.0
FDW20,OUT018,1730.0
FDS52,OUT049,1712.0
NCT29,OUT018,1640.0
NCL54,OUT013,2794.0
FDC05,OUT045,3082.0
FDF34,OUT035,3312.0
FDP03,OUT027,3492.0
FDD32,OUT010,-476.0
FDZ10,OUT045,1982.0
FDZ40,OUT035,1026.0
FDD51,OUT018,408.0
NCY30,OUT019,936.0
FDP58,OUT017,3492.0
FDV49,OUT017,4314.0
FDY24,OUT019,-1020.0
NCO55,OUT017,1804.0
FDR13,OUT017,2058.0
FDS51,OUT017,1138.0
FDP26,OUT045,1554.0
NCB54,OUT027,3514.0
FDF32,OUT017,3260.0
FDN31,OUT018,2758.0
DRM48,OUT017,684.0
FDN20,OUT049,2832.0
DRL01,OUT046,3724.0
FDV56,OUT049,1918.0
DRH13,OUT027,3174.0
FDA03,OUT017,2438.0
FDF47,OUT027,5012.0
FDX32,OUT046,2400.0
FDX57,OUT049,1696.0
NCA30,OUT045,2870.0
FDO49,OUT013,918.0
FDL04,OUT019,-256.0
DRM48,OUT035,744.0
FDR16,OUT013,3398.0
NCC19,OUT018,2736.0
NCE42,OUT045,3634.0
FDY24,OUT017,1042.0
FDH19,OUT049,2900.0
FDJ46,OUT013,2782.0
FDN45,OUT010,1600.0
FDY08,OUT035,2422.0
FDZ37,OUT035,1634.0
NCT30,OUT045,654.0
DRY23,OUT018,444.0
NCZ30,OUT018,1654.0
FDC44,OUT018,1548.0
FDB45,OUT035,1876.0
FDY04,OUT013,2654.0
FDM27,OUT046,2488.0
FDZ43,OUT017,3994.0
FDT39,OUT019,574.0
NCC06,OUT019,82.0
FDL15,OUT027,3906.0
FDL57,OUT017,4200.0
FDU08,OUT046,1636.0
FDK40,OUT017,4260.0
FDQ12,OUT010,1726.0
FDS48,OUT017,2530.0
FDP09,OUT045,3290.0
FDW21,OUT049,1748.0
FDY25,OUT035,3058.0
DRE13,OUT017,1478.0
FDV43,OUT019,-1154.0
FDD22,OUT045,1706.0
FDM46,OUT019,-464.0
NCO30,OUT010,1010.0
FDM25,OUT046,2816.0
NCN41,OUT049,2062.0
FDU24,OUT045,1462.0
FDZ50,OUT046,2916.0
FDP45,OUT013,4044.0
NCM54,OUT045,1920.0
FDW10,OUT019,872.0
FDP20,OUT017,2190.0
FDK32,OUT046,2488.0
FDN52,OUT049,1518.0
FDM58,OUT045,1768.0
FDZ46,OUT027,3222.0
NCA18,OUT018,1574.0
FDD35,OUT046,1992.0
NCK31,OUT035,964.0
FDI40,OUT027,3074.0
FDT50,OUT019,-344.0
NCT06,OUT046,2594.0
FDT31,OUT035,3174.0
FDT45,OUT049,976.0
FDT13,OUT045,2942.0
FDO50,OUT045,1428.0
NCU18,OUT010,302.0
NCR54,OUT049,3150.0
NCO18,OUT018,2536.0
FDU09,OUT045,896.0
FDT13,OUT018,2746.0
FDE09,OUT046,1848.0
NCK53,OUT019,-266.0
FDG45,OUT049,3526.0
DRH15,OUT035,848.0
FDO21,OUT019,1706.0
FDD14,OUT027,4342.0
FDC09,OUT046,1744.0
FDH45,OUT027,2246.0
FDV32,OUT046,1094.0
FDG12,OUT035,2118.0
FDS32,OUT013,2354.0
NCL55,OUT018,3676.0
DRE01,OUT035,3936.0
DRE15,OUT049,1328.0
NCL42,OUT045,3804.0
FDP31,OUT013,1130.0
FDN33,OUT018,1254.0
FDZ59,OUT046,2656.0
FDE45,OUT010,962.0
FDJ07,OUT013,1948.0
FDQ45,OUT018,2706.0
FDM33,OUT027,4902.0
FDO15,OUT010,-606.0
FDM46,OUT013,1488.0
FDR03,OUT045,3252.0
FDY49,OUT018,2464.0
FDQ60,OUT045,1870.0
FDW10,OUT049,2908.0
FDO51,OUT049,900.0
FDJ40,OUT018,1500.0
FDS20,OUT018,2656.0
FDU45,OUT013,1880.0
FDV02,OUT035,2800.0
FDN09,OUT046,3826.0
NCM55,OUT027,4396.0
FDN23,OUT018,2084.0
FDY31,OUT010,442.0
FDW03,OUT010,-134.0
FDD14,OUT046,2908.0
FDV23,OUT017,2112.0
DRI03,OUT045,2694.0
FDN13,OUT035,1734.0
FDF45,OUT027,2530.0
FDU46,OUT035,1612.0
FDB57,OUT049,3706.0
FDV12,OUT049,1774.0
FDQ58,OUT013,2444.0
NCA18,OUT017,1932.0
FDH52,OUT049,1150.0
FDM24,OUT018,2164.0
NCP43,OUT027,4322.0
NCO18,OUT019,888.0
FDM32,OUT017,1598.0
NCL07,OUT017,744.0
FDK03,OUT013,4030.0
FDP59,OUT017,1806.0
FDQ24,OUT049,4082.0
FDQ16,OUT018,1474.0
FDU44,OUT013,2666.0
FDH28,OUT010,-1260.0
FDV28,OUT019,-1320.0
FDM22,OUT045,868.0
FDR56,OUT046,3172.0
FDV39,OUT049,3238.0
FDU37,OUT019,-544.0
FDQ11,OUT010,2216.0
FDX02,OUT045,3430.0
NCS42,OUT018,1188.0
FDY57,OUT027,3000.0
FDB21,OUT049,3926.0
FDE28,OUT017,3738.0
FDQ55,OUT017,2014.0
FDA48,OUT049,3608.0
FDZ19,OUT045,2724.0
NCC43,OUT045,3870.0
NCV18,OUT046,1282.0
NCA42,OUT018,2234.0
FDY45,OUT046,4048.0
NCC30,OUT045,2748.0
FDM57,OUT013,1448.0
FDL09,OUT010,738.0
FDB09,OUT027,3486.0
FDT44,OUT035,2072.0
NCT06,OUT027,4038.0
FDX26,OUT049,2962.0
FDK32,OUT013,2444.0
DRA12,OUT046,2264.0
FDO46,OUT010,1126.0
FDE52,OUT013,1450.0
NCH42,OUT045,3542.0
FDV08,OUT035,898.0
FDB47,OUT018,3050.0
FDC28,OUT010,-158.0
FDD22,OUT046,1806.0
FDS07,OUT027,3324.0
DRI13,OUT045,3354.0
FDG32,OUT018,3254.0
FDU14,OUT017,4026.0
FDD28,OUT019,-948.0
NCP41,OUT017,1872.0
FDS08,OUT049,2914.0
FDX47,OUT045,2498.0
FDC53,OUT019,-276.0
FDQ19,OUT035,4046.0
FDL14,OUT045,2478.0
FDM33,OUT019,1546.0
FDA51,OUT045,1722.0
FDZ27,OUT018,516.0
FDT04,OUT046,632.0
DRC13,OUT049,2126.0
FDR16,OUT027,4858.0
FDQ03,OUT027,5228.0
FDE38,OUT035,2846.0
DRH23,OUT027,2366.0
FDT11,OUT019,1148.0
FDD09,OUT035,3044.0
FDR40,OUT045,1302.0
FDX07,OUT017,3106.0
FDR07,OUT035,1740.0
FDA51,OUT017,1910.0
FDT59,OUT019,1774.0
FDF20,OUT017,3240.0
FDR13,OUT045,1858.0
FDY26,OUT049,3442.0
FDW04,OUT017,2202.0
FDK52,OUT017,3664.0
FDN60,OUT049,2596.0
FDM09,OUT019,838.0
FDP46,OUT049,1512.0
FDB50,OUT019,-632.0
NCQ29,OUT049,4162.0
FDP16,OUT027,5312.0
FDX33,OUT018,2310.0
FDP07,OUT010,1220.0
FDN22,OUT046,3978.0
FDF39,OUT049,4250.0
FDS21,OUT017,1152.0
NCM42,OUT013,1700.0
FDK50,OUT019,746.0
DRF13,OUT027,3782.0
FDH35,OUT018,2366.0
FDP60,OUT018,1340.0
DRJ49,OUT027,3526.0
NCT42,OUT019,448.0
FDE38,OUT049,2800.0
FDI04,OUT049,3266.0
NCH54,OUT045,2406.0
FDT56,OUT049,1134.0
DRD15,OUT018,3364.0
FDV58,OUT013,3116.0
FDP21,OUT049,3112.0
FDH05,OUT013,3722.0
FDR10,OUT027,4030.0
NCP06,OUT045,2286.0
FDF33,OUT049,2012.0
DRK37,OUT013,3014.0
DRH49,OUT045,1296.0
FDT58,OUT013,2678.0
FDD41,OUT018,1420.0
FDP40,OUT018,1528.0
FDM51,OUT027,3148.0
FDO45,OUT010,-466.0
FDW33,OUT010,-228.0
FDY24,OUT045,898.0
FDB10,OUT010,1828.0
FDM40,OUT035,2354.0
NCI06,OUT017,2946.0
FDW12,OUT019,452.0
FDX48,OUT027,3974.0
NCW05,OUT027,3140.0
FDX27,OUT017,1630.0
DRM37,OUT045,3040.0
FDA38,OUT045,3688.0
FDR36,OUT046,708.0
FDZ45,OUT046,3140.0
FDG05,OUT017,2638.0
FDK28,OUT013,4086.0
FDV47,OUT045,1334.0
FDN21,OUT045,2474.0
FDP20,OUT027,3572.0
FDI35,OUT045,2852.0
DRY23,OUT013,660.0
FDA56,OUT017,2120.0
FDB09,OUT013,2040.0
NCO26,OUT027,3294.0
FDQ49,OUT018,2284.0
FDI52,OUT027,3378.0
FDZ44,OUT027,3376.0
FDZ09,OUT018,2322.0
FDY03,OUT049,1960.0
NCG42,OUT017,2126.0
DRI13,OUT027,4892.0
FDQ32,OUT013,2126.0
FDW16,OUT035,1646.0
FDU27,OUT046,802.0
FDR28,OUT010,716.0
FDQ49,OUT010,672.0
FDS37,OUT046,1902.0
FDW26,OUT018,3204.0
FDX12,OUT018,3596.0
NCP06,OUT013,2406.0
FDW45,OUT010,406.0
NCN30,OUT049,1606.0
FDN24,OUT049,972.0
NCL41,OUT027,2016.0
FDR02,OUT019,-158.0
FDD09,OUT010,1012.0
FDS33,OUT010,-446.0
FDU22,OUT045,1830.0
FDI53,OUT013,2614.0
DRH01,OUT049,2858.0
FDX32,OUT013,2378.0
NCP30,OUT018,378.0
FDB60,OUT045,3052.0
FDB14,OUT049,1670.0
NCP02,OUT035,1074.0
FDJ10,OUT017,2360.0
FDG34,OUT046,1830.0
NCB18,OUT017,1500.0
FDM16,OUT049,1338.0
FDW25,OUT018,1130.0
FDB35,OUT010,-368.0
DRN11,OUT013,2288.0
FDF41,OUT019,1960.0
FDH16,OUT045,1340.0
NCQ50,OUT018,3066.0
DRH23,OUT018,644.0
DRJ37,OUT013,2428.0
DRJ24,OUT027,4346.0
FDY16,OUT035,3066.0
FDQ27,OUT045,1676.0
FDZ33,OUT045,2278.0
FDF29,OUT045,2066.0
FDA08,OUT049,2774.0
FDG31,OUT046,1092.0
FDE34,OUT019,1080.0
NCR30,OUT027,2620.0
FDV33,OUT035,4264.0
DRZ24,OUT018,1652.0
NCL54,OUT035,2860.0
FDR12,OUT049,2902.0
NCC54,OUT046,3802.0
DRN59,OUT013,824.0
FDX50,OUT019,-172.0
FDV31,OUT027,4304.0
NCA29,OUT027,4174.0
FDW60,OUT049,2970.0
FDX08,OUT017,3046.0
DRD49,OUT013,3712.0
FDD33,OUT046,3674.0
FDW35,OUT013,770.0
FDJ36,OUT017,1790.0
FDV51,OUT035,2804.0
FDW36,OUT046,1720.0
FDH35,OUT046,2658.0
NCS30,OUT027,3502.0
FDN49,OUT017,794.0
FDL08,OUT018,3650.0
FDI09,OUT013,4036.0
FDP19,OUT018,1798.0
FDU21,OUT010,-1318.0
NCP41,OUT045,1668.0
FDY10,OUT013,1836.0
FDP12,OUT018,404.0
NCN26,OUT049,1938.0
FDK44,OUT013,2788.0
FDC28,OUT049,1832.0
FDJ41,OUT027,5594.0
NCT29,OUT035,2114.0
NCH42,OUT019,1688.0
FDU60,OUT018,2436.0
FDS02,OUT045,2974.0
FDC51,OUT046,1992.0
FDU03,OUT013,2968.0
FDX39,OUT045,3332.0
NCY05,OUT010,-1292.0
NCL06,OUT027,5516.0
FDD32,OUT035,1542.0
NCN41,OUT045,1894.0
NCX53,OUT049,2364.0
FDU57,OUT019,506.0
FDQ23,OUT046,1696.0
FDQ52,OUT045,3824.0
FDC14,OUT045,690.0
FDY09,OUT035,2956.0
FDQ28,OUT045,2442.0
FDV25,OUT046,3500.0
FDJ07,OUT035,2026.0
DRB25,OUT049,1782.0
FDK52,OUT019,1632.0
FDY52,OUT027,2484.0
FDB28,OUT046,3086.0
FDT36,OUT035,752.0
FDV25,OUT017,3652.0
NCN07,OUT027,3530.0
FDC57,OUT017,3250.0
FDQ03,OUT018,3510.0
FDU23,OUT017,2784.0
NCX41,OUT035,3516.0
NCD06,OUT035,882.0
FDW08,OUT045,1626.0
NCU29,OUT017,2390.0
NCE06,OUT013,2548.0
FDV52,OUT010,-32.0
FDB02,OUT017,2990.0
NCR18,OUT045,634.0
FDK16,OUT049,1620.0
NCQ29,OUT010,2138.0
FDZ01,OUT019,-132.0
FDW27,OUT035,2664.0
FDD17,OUT018,3472.0
FDW39,OUT013,2888.0
DRH59,OUT045,1122.0
FDS52,OUT013,1664.0
FDU40,OUT027,4532.0
NCF54,OUT013,2760.0
FDH46,OUT045,1628.0
NCP14,OUT049,1718.0
FDH50,OUT049,3130.0
DRF15,OUT010,508.0
FDV27,OUT027,2920.0
NCJ06,OUT049,2000.0
FDN02,OUT018,3008.0
FDQ51,OUT049,932.0
FDQ07,OUT017,3698.0
FDS45,OUT049,1728.0
NCJ06,OUT045,1848.0
FDD36,OUT035,2044.0
FDY25,OUT045,2868.0
FDU52,OUT046,2444.0
DRK47,OUT017,3666.0
NCL30,OUT017,2130.0
FDN22,OUT035,4132.0
NCF30,OUT027,3418.0
FDK03,OUT035,4190.0
FDT45,OUT017,1012.0
NCC54,OUT027,5218.0
FDP08,OUT018,2888.0
FDU44,OUT046,2676.0
DRG39,OUT035,990.0
FDU32,OUT049,2098.0
FDY27,OUT049,2914.0
NCP54,OUT013,1976.0
NCZ41,OUT049,2116.0
DRL49,OUT013,2300.0
FDI05,OUT018,972.0
FDY56,OUT045,3590.0
DRC13,OUT013,2062.0
NCV29,OUT017,2958.0
FDR24,OUT049,1590.0
FDZ34,OUT018,2788.0
FDP37,OUT035,2158.0
FDX08,OUT027,4370.0
FDS57,OUT045,2168.0
NCG18,OUT049,1728.0
FDK25,OUT018,2440.0
FDH53,OUT049,1450.0
DRI59,OUT018,3264.0
FDA52,OUT046,2816.0
FDT20,OUT010,-1218.0
FDE36,OUT019,744.0
FDI24,OUT017,2850.0
FDB28,OUT018,2836.0
FDV11,OUT017,2958.0
FDP01,OUT046,2512.0
FDD34,OUT027,4030.0
FDJ50,OUT027,2360.0
FDZ44,OUT013,1942.0
DRO59,OUT035,1386.0
DRB48,OUT045,522.0
FDR21,OUT018,2504.0
NCE42,OUT010,1788.0
FDO23,OUT046,1494.0
NCE30,OUT018,3044.0
FDQ22,OUT035,760.0
FDY01,OUT045,1822.0
FDS08,OUT017,2962.0
FDG28,OUT018,3648.0
FDQ51,OUT018,594.0
FDB05,OUT017,3984.0
FDO56,OUT049,2050.0
FDE02,OUT018,1264.0
FDN45,OUT017,3610.0
FDS09,OUT013,770.0
NCA54,OUT018,2582.0
FDP09,OUT010,1460.0
FDC53,OUT045,1522.0
NCM55,OUT017,3048.0
FDL09,OUT018,2430.0
FDA11,OUT019,-378.0
FDA50,OUT045,1412.0
FDC23,OUT017,2990.0
FDE22,OUT049,2630.0
FDD23,OUT046,3040.0
NCA29,OUT049,2820.0
FDK38,OUT046,2376.0
DRC13,OUT046,1980.0
NCP43,OUT049,2938.0
FDX28,OUT049,1664.0
FDF08,OUT049,1630.0
FDZ33,OUT046,2360.0
FDD10,OUT049,2868.0
FDO58,OUT017,2688.0
FDI50,OUT017,3822.0
FDO58,OUT045,2566.0
FDX08,OUT013,2950.0
NCK17,OUT010,-1218.0
FDF39,OUT035,4298.0
FDU45,OUT010,-66.0
NCJ18,OUT018,1548.0
DRC27,OUT019,1952.0
DRC25,OUT035,1508.0
FDU59,OUT035,2700.0
FDU28,OUT035,3194.0
NCP30,OUT046,670.0
FDB39,OUT018,610.0
FDE41,OUT013,1454.0
DRH11,OUT010,-986.0
FDA58,OUT045,3640.0
FDU50,OUT046,1852.0
FDM34,OUT013,2096.0
FDM44,OUT027,3108.0
FDR39,OUT045,2846.0
FDM25,OUT045,2778.0
FDQ49,OUT049,2654.0
DRH25,OUT018,592.0
FDM09,OUT027,4196.0
FDL44,OUT019,724.0
NCR42,OUT018,260.0
DRL59,OUT046,894.0
FDX43,OUT013,2734.0
DRK47,OUT010,1672.0
FDU48,OUT018,1842.0
FDY12,OUT045,794.0
NCN43,OUT018,1692.0
NCM55,OUT018,2632.0
FDQ21,OUT027,3436.0
FDX13,OUT035,4140.0
NCK30,OUT027,5388.0
FDG20,OUT049,2942.0
DRG27,OUT017,732.0
FDY14,OUT018,3856.0
FDP59,OUT035,1854.0
FDU60,OUT017,2862.0
NCC18,OUT019,740.0
DRJ39,OUT017,3526.0
FDS07,OUT049,1912.0
FDM08,OUT027,5050.0
FDP51,OUT045,1900.0
FDU16,OUT035,1498.0
FDH12,OUT013,1744.0
DRE48,OUT010,1190.0
NCL42,OUT027,5282.0
FDR21,OUT045,2742.0
NCW29,OUT035,2248.0
FDO11,OUT013,4050.0
NCM31,OUT049,2330.0
FDV35,OUT019,550.0
FDF58,OUT017,1128.0
NCE43,OUT049,2740.0
FDA02,OUT035,2454.0
DRL37,OUT010,-1184.0
FDR24,OUT018,1252.0
FDW59,OUT049,1466.0
FDS22,OUT049,900.0
FDW24,OUT017,946.0
FDU24,OUT035,1698.0
FDA21,OUT027,4410.0
FDH58,OUT027,3328.0
FDW36,OUT018,1408.0
FDI45,OUT027,4242.0
FDU01,OUT018,2768.0
FDF35,OUT027,3208.0
FDU43,OUT019,1932.0
FDE24,OUT019,390.0
FDK50,OUT049,2732.0
FDG31,OUT045,980.0
FDC60,OUT045,1422.0
FDL36,OUT013,1494.0
FDP21,OUT013,3084.0
FDW16,OUT045,1426.0
FDX02,OUT017,3622.0
FDQ58,OUT027,3912.0
FDT51,OUT046,1842.0
FDD59,OUT049,1454.0
NCM42,OUT018,1458.0
FDA57,OUT018,412.0
FDZ48,OUT035,1970.0
FDE46,OUT045,2366.0
NCZ30,OUT019,20.0
FDB56,OUT017,3162.0
FDA25,OUT027,3206.0
FDD20,OUT013,2088.0
FDL25,OUT013,1562.0
NCO18,OUT049,2888.0
FDJ45,OUT017,888.0
FDR12,OUT035,2910.0
NCF19,OUT010,-1142.0
FDK25,OUT046,2676.0
NCR17,OUT046,1834.0
FDC52,OUT046,2440.0
NCA54,OUT017,2956.0
FDR45,OUT010,1876.0
NCM19,OUT049,1906.0
FDF39,OUT027,5626.0
FDX23,OUT049,1672.0
FDD58,OUT027,3050.0
FDX28,OUT013,1656.0
NCD31,OUT013,2596.0
FDU57,OUT018,2158.0
FDI27,OUT046,776.0
NCM42,OUT046,1714.0
FDD32,OUT027,2854.0
FDI34,OUT013,3676.0
NCM29,OUT049,2152.0
