Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV44,OUT027,5128.404253532903
FDG02,OUT049,3115.730559516071
FDA09,OUT013,2970.3727670656676
FDT04,OUT013,667.5993654241137
FDL58,OUT019,568.5835802813693
FDE52,OUT045,1379.7229980327468
FDW12,OUT035,2483.5561222948727
FDL51,OUT017,3725.3793847200814
NCY42,OUT027,3006.370353910823
FDR07,OUT017,1542.966649971757
FDN40,OUT045,2478.7124038346165
FDB35,OUT027,2698.6912040304182
FDA22,OUT017,2533.643804198454
NCL06,OUT046,4169.47721238486
FDI35,OUT013,3056.199180203245
NCW42,OUT045,3760.9803298926568
NCX06,OUT049,2990.7758414295913
FDC37,OUT027,2890.4742913062337
FDZ14,OUT018,1955.6615515753576
DRG49,OUT049,3925.8666997026344
NCG06,OUT045,4094.6414886970215
DRC36,OUT045,2871.2181988552747
FDV21,OUT019,281.7268554572663
FDB53,OUT046,2515.303667996527
DRP47,OUT019,570.5932190434218
FDA14,OUT013,2455.8799509204023
DRC24,OUT035,2539.644627242647
FDW21,OUT018,1625.8271046135785
NCH29,OUT046,1543.7471187060096
FDU58,OUT013,3100.1432521226902
FDY27,OUT017,2891.7925148185077
FDV56,OUT035,1654.2525146723754
FDT59,OUT046,3812.6966708445093
FDB23,OUT046,3764.743686964249
FDR49,OUT045,767.8422690021596
FDB03,OUT010,571.7690270461605
FDN39,OUT045,2657.008833225447
FDX02,OUT027,5852.742783909575
FDQ16,OUT027,2889.1473489860587
FDU35,OUT018,1563.5332431274278
NCT29,OUT013,2014.786463399024
FDZ27,OUT046,794.0259748395114
FDN57,OUT017,2035.544141029646
FDA03,OUT018,2423.6101473944445
FDZ36,OUT045,3120.1973364238984
NCU05,OUT013,1375.7765479972923
FDT39,OUT018,2379.4043191237633
FDK60,OUT017,1543.7865828738081
FDZ25,OUT017,2777.3157264001416
FDG12,OUT046,2070.820847967216
DRB01,OUT019,504.674064837076
NCC43,OUT027,5852.742783909575
FDX13,OUT019,567.3734643378028
FDM22,OUT049,879.2911526491043
FDJ03,OUT027,1073.7810470285915
FDU14,OUT018,3757.920580738126
FDB33,OUT010,381.87592966771734
FDP27,OUT046,3122.8082376020816
FDO38,OUT010,158.65319314213576
FDE28,OUT027,5852.742783909575
FDO27,OUT035,1516.2082061507076
DRL23,OUT027,2889.1473489860587
FDS28,OUT046,980.7846789680972
FDX24,OUT013,1462.5171632002173
FDZ02,OUT035,1540.8442264938694
FDL46,OUT045,1909.319997428333
FDS60,OUT027,4792.903603991749
NCO06,OUT017,583.0021653141205
FDO16,OUT035,1363.8884962990319
FDC60,OUT049,1365.6454024020143
FDA48,OUT018,3420.4755824693507
FDZ36,OUT027,5121.075560423705
FDK27,OUT045,2031.926189212822
FDW23,OUT018,595.5124474853702
FDM14,OUT018,1694.476297433885
FDM14,OUT013,1651.2089775665868
FDW60,OUT018,2822.5727950534124
FDE21,OUT013,1954.3370068169027
NCM42,OUT035,1655.520976221771
FDY59,OUT010,227.03053263541767
DRI49,OUT049,1310.4400411068473
FDT28,OUT019,364.11523385549134
FDQ22,OUT018,597.12969807084
FDR60,OUT049,1262.777582280489
FDC50,OUT019,234.24013269883406
FDV24,OUT013,2404.0939596414073
DRF48,OUT010,493.0803575566278
FDQ47,OUT046,640.4129081709945
DRN36,OUT049,1535.662787644971
NCY06,OUT035,2015.7499434830759
FDE52,OUT035,1379.5784288964624
NCB54,OUT045,2007.9326096130344
NCF31,OUT035,2497.414303136965
FDJ08,OUT027,5135.900585377078
NCC07,OUT017,1648.9845237939123
NCD19,OUT027,1277.245116950527
FDL46,OUT049,2015.8495277097445
FDM20,OUT045,3970.7018787461448
NCI06,OUT010,449.8493783678981
DRM11,OUT035,4196.571302318019
NCH07,OUT018,2480.9565798417716
FDS23,OUT013,2033.5993068211487
FDO49,OUT018,741.7693950027589
FDS35,OUT049,1076.8765325835975
DRK39,OUT045,1346.8534723997761
DRI39,OUT049,918.2705483468527
FDV04,OUT017,2517.9690044412537
NCN14,OUT035,3034.06712700153
FDH08,OUT013,3798.3404918000797
FDS20,OUT046,3124.0690775405533
FDV40,OUT049,1152.894356286163
FDZ48,OUT010,259.27263031365544
FDS24,OUT027,2576.490106166554
FDK44,OUT049,2840.6911347890587
FDS48,OUT045,2534.03745039363
FDK26,OUT010,493.0803575566278
FDD23,OUT045,3107.9726915801207
NCH54,OUT017,2577.261287996959
NCP14,OUT010,241.12957924997139
FDM60,OUT010,130.92832114179419
FDV24,OUT017,2449.237817974705
FDH08,OUT018,3535.8719137278827
FDS12,OUT027,2994.065561628171
FDR39,OUT027,4866.952268271661
FDP12,OUT027,1002.8510267067987
DRF60,OUT027,5852.742783909575
FDC09,OUT035,1643.9853958418382
FDF50,OUT018,3030.042288012077
FDG28,OUT035,3984.5013556507565
NCE19,OUT017,865.219738221774
NCM53,OUT010,252.0599662598753
NCN18,OUT049,1737.033286554193
FDF32,OUT035,3098.7135346522095
FDF11,OUT013,3952.937697391048
DRI59,OUT049,3731.7241460071527
NCG54,OUT035,2763.9368314862654
FDM44,OUT046,1637.2445541215366
FDT57,OUT018,3600.153001131688
FDV24,OUT046,2462.6895791312045
FDI50,OUT019,567.3734643378028
FDS09,OUT035,788.3936664341122
NCC31,OUT027,4097.062290087091
FDQ07,OUT019,570.5932190434218
FDC22,OUT017,3113.1607990346424
FDZ56,OUT046,2774.1394060390717
FDZ40,OUT019,130.92832114179419
FDS46,OUT027,2930.731559367562
DRD24,OUT045,2064.6417832525053
FDV45,OUT017,3080.0897679596565
FDL26,OUT045,2548.1522307413106
FDA56,OUT018,1990.6682130444658
FDN27,OUT046,1961.979929470027
FDM20,OUT049,3937.196925655636
FDO16,OUT017,1328.314892621604
FDL03,OUT035,2987.864754475393
FDE58,OUT046,1948.0056197294186
FDI02,OUT027,2915.8929652869924
NCC55,OUT019,130.92832114179419
FDR03,OUT018,3241.5810786084335
FDB14,OUT017,1445.0422227684132
FDR45,OUT013,3968.965725860529
NCN07,OUT017,2045.323339503801
FDM51,OUT019,246.4426722702133
FDT52,OUT027,5852.742783909575
FDL26,OUT046,2523.258707836522
NCZ42,OUT046,3934.81694570185
DRI47,OUT019,363.3595748830763
FDW40,OUT013,2072.7988139580084
FDN34,OUT046,2785.6057740591827
FDS01,OUT035,2923.604122273452
NCG55,OUT045,1917.0433803515189
FDC11,OUT035,1366.2795012273637
FDX35,OUT018,3479.509600744549
NCB06,OUT046,2587.3426028966837
FDR09,OUT019,570.5932190434218
FDC53,OUT017,1546.2972885663442
FDY45,OUT013,4123.325704794262
FDA22,OUT010,384.6483080693873
FDE02,OUT035,1515.0200931485822
FDW21,OUT045,1636.674420603743
FDV34,OUT046,1195.3211427311974
FDS59,OUT049,1649.9374819099999
NCW17,OUT017,2061.079023439744
NCK54,OUT046,1953.5867924267916
FDG17,OUT019,567.3734643378028
FDG35,OUT017,2848.356488751882
FDD08,OUT010,130.92832114179419
NCO07,OUT017,3717.6844693223566
FDJ10,OUT010,279.2398366260134
FDW36,OUT017,1646.3528859145424
FDW21,OUT010,239.0918151041929
FDY19,OUT017,1926.26077615114
DRE03,OUT013,793.4603117587067
NCC55,OUT049,656.6326978981808
FDH52,OUT010,136.53560544947638
FDO09,OUT017,4077.7545404067473
FDU43,OUT045,3945.0116212512867
FDX09,OUT010,421.23757158546886
FDH40,OUT019,196.91785070542804
FDW58,OUT017,1645.071327844265
FDC47,OUT017,3765.720333633751
NCR41,OUT035,1493.4186508154496
DRG49,OUT035,3978.840149541115
FDC52,OUT027,4065.2032507500317
FDY13,OUT046,1200.9331846512735
FDY35,OUT013,681.5644625478512
FDI35,OUT017,3097.2222680818722
NCU18,OUT049,2092.148884485595
FDY33,OUT018,2491.1560204312027
FDC15,OUT027,4216.259472232265
FDU01,OUT049,3030.8064247977427
NCU42,OUT046,2770.8429534921556
NCV29,OUT018,2826.448733788112
NCY30,OUT017,3027.234059710519
FDQ46,OUT049,1738.0909732657788
FDG58,OUT027,4097.062290087091
FDK33,OUT017,3714.5314277719344
NCD07,OUT045,1896.9951295242267
NCX29,OUT027,4002.1022252556995
NCT42,OUT013,2405.804561661115
DRN59,OUT035,769.2589295541666
FDI44,OUT035,1283.1803392698203
FDA45,OUT049,2834.064409800425
FDP31,OUT045,1080.7051490871484
FDY01,OUT046,1931.4419247434782
FDT09,OUT018,2024.717629707016
DRH03,OUT027,2840.4377165282035
FDA36,OUT018,3022.93408480143
NCF31,OUT017,2467.359174919966
FDG14,OUT049,2478.042182375774
FDG28,OUT027,5852.742783909575
FDU14,OUT049,4035.402124622835
FDY47,OUT019,285.5242217542261
FDI56,OUT049,1376.8538689521017
DRD01,OUT013,1015.2969192833832
FDM22,OUT046,980.1482254754342
FDH33,OUT013,675.0359910603455
DRZ24,OUT013,1940.239825393982
NCQ38,OUT046,1642.154927012391
FDO16,OUT027,2357.2993142043892
FDU07,OUT027,4049.548438863086
NCB07,OUT013,2985.274776551269
FDU48,OUT045,2026.4942996959446
NCM43,OUT045,2654.326630135794
FDR31,OUT010,360.2311740789716
DRK49,OUT018,599.9966212456651
NCI30,OUT010,571.1742487027816
DRD60,OUT017,3064.039309206464
NCG19,OUT046,3789.4956986209395
FDH12,OUT035,1645.16382681341
FDM32,OUT035,1442.8312466748466
FDM27,OUT035,2553.057590388065
NCU53,OUT027,4260.06347264754
NCQ18,OUT046,1567.1457428366857
FDS10,OUT013,2889.0220036987685
FDB33,OUT027,4216.259472232265
FDI12,OUT013,1410.0077625903168
NCW42,OUT013,3705.8091299214557
NCC06,OUT018,2009.7968755200575
FDW02,OUT017,2019.0431133251084
NCD43,OUT017,1646.906286008858
FDM57,OUT018,1330.3036628570862
FDA58,OUT017,3837.4792291135223
FDK56,OUT046,3118.1852234349194
FDP52,OUT045,3856.4242704768176
FDW20,OUT018,1995.4695709674572
FDS52,OUT049,1610.2370284254348
NCT29,OUT018,1935.3380529091473
NCL54,OUT013,2866.614348388738
FDC05,OUT045,3086.7221668553284
FDF34,OUT035,3061.3492021308552
FDP03,OUT027,2986.5422803136235
FDD32,OUT010,189.60882732190316
FDZ10,OUT045,2056.3166358478197
FDZ40,OUT035,904.0204872220343
FDD51,OUT018,607.3562845320221
NCY30,OUT019,427.3579715169533
FDP58,OUT017,3663.7478469257067
FDV49,OUT017,4171.60017674638
FDY24,OUT019,130.92832114179419
NCO55,OUT017,1650.9497276115817
FDR13,OUT017,1920.1824026250326
FDS51,OUT017,994.8172782764722
FDP26,OUT045,1643.5678640211593
NCB54,OUT027,2994.065561628171
FDF32,OUT017,3046.9390708830742
FDN31,OUT018,3023.959937440837
DRM48,OUT017,583.0021653141205
FDN20,OUT049,2756.299453127234
DRL01,OUT046,3819.1513091564793
FDV56,OUT049,1645.8694991401892
DRH13,OUT027,2889.1473489860587
FDA03,OUT017,2506.2864990800845
FDF47,OUT027,5852.742783909575
FDX32,OUT046,2523.6712060060363
FDX57,OUT049,1530.4782625426733
NCA30,OUT045,3015.0627648450627
FDO49,OUT013,795.8993885631263
FDL04,OUT019,247.79299766059793
DRM48,OUT035,627.9206732186186
FDR16,OUT013,3555.155309379278
NCC19,OUT018,3041.5814248244237
NCE42,OUT045,3912.2994641387945
FDY24,OUT017,864.6591445276134
FDH19,OUT049,2841.6490274510243
FDJ46,OUT013,2847.4358241337413
FDN45,OUT010,571.7690270461605
FDY08,OUT035,2022.126177722376
FDZ37,OUT035,1371.3855697471727
NCT30,OUT045,773.114403098656
DRY23,OUT018,603.2205490577679
NCZ30,OUT018,1985.6699931056437
FDC44,OUT018,1846.7193010050928
FDB45,OUT035,1642.6385759653704
FDY04,OUT013,2546.2065249528805
FDM27,OUT046,2611.2698703873557
FDZ43,OUT017,3975.6537909396643
FDT39,OUT019,364.81788407635815
NCC06,OUT019,284.8272403729294
FDL15,OUT027,4097.062290087091
FDL57,OUT017,4134.298279279278
FDU08,OUT046,1563.7945417897436
FDK40,OUT017,4169.095779178288
FDQ12,OUT010,568.5492723405417
FDS48,OUT017,2505.093969303149
FDP09,OUT045,3675.5536065789624
FDW21,OUT049,1567.398614132227
FDY25,OUT035,3067.348067039342
DRE13,OUT017,1355.6543221628872
FDV43,OUT019,130.92832114179419
FDD22,OUT045,1736.0704581546702
FDM46,OUT019,233.9764736742876
NCO30,OUT010,483.81756494870626
FDM25,OUT046,2862.172279389773
NCN41,OUT049,2041.9093889415415
FDU24,OUT045,1451.5871391585304
FDZ50,OUT046,3136.197220752459
FDP45,OUT013,4088.663194555518
NCM54,OUT045,2013.9234411120567
FDW10,OUT019,421.30695857802147
FDP20,OUT017,2028.062488192507
FDK32,OUT046,2522.879737220114
FDN52,OUT049,1366.1853420387174
FDM58,OUT045,1736.0259352539194
FDZ46,OUT027,2912.322008422414
NCA18,OUT018,1859.0043948551777
FDD35,OUT046,2069.2321310503644
NCK31,OUT035,777.8686117170882
FDI40,OUT027,2865.5481686505927
FDT50,OUT019,237.06561010608286
NCT06,OUT046,2618.819112990373
FDT31,OUT035,2981.493772244409
FDT45,OUT049,880.7040318292605
FDT13,OUT045,3089.1147218725587
FDO50,OUT045,1382.742723127664
NCU18,OUT010,279.17832762925434
NCR54,OUT049,3084.037244452829
NCO18,OUT018,2828.7580652414636
FDU09,OUT045,902.5044432273796
FDT13,OUT018,3015.760781129144
FDE09,OUT046,1757.7691136220521
NCK53,OUT019,246.4426722702133
FDG45,OUT049,3622.013666598723
DRH15,OUT035,696.0144552868558
FDO21,OUT019,567.3734643378028
FDD14,OUT027,5121.075560423705
FDC09,OUT046,1643.5017468888589
FDH45,OUT027,1012.4406881721745
FDV32,OUT046,1140.6191404364138
FDG12,OUT035,1977.818665836562
FDS32,OUT013,2067.1103036507266
NCL55,OUT018,3769.794062121987
DRE01,OUT035,3892.827835960482
DRE15,OUT049,1265.5131343806818
NCL42,OUT045,3971.747448510324
FDP31,OUT013,1200.9903089420668
FDN33,OUT018,1439.731294378157
FDZ59,OUT046,2556.508741970441
FDE45,OUT010,426.2323474746079
FDJ07,OUT013,1980.8065177587257
FDQ45,OUT018,3028.411310361257
FDM33,OUT027,5852.742783909575
FDO15,OUT010,151.16048383465238
FDM46,OUT013,1462.257356977375
FDR03,OUT045,3431.5477262861527
FDY49,OUT018,2625.1324947567837
FDQ60,OUT045,1932.1886961587513
FDW10,OUT049,2852.974750488926
FDO51,OUT049,696.8685841550742
FDJ40,OUT018,1641.5516293298558
FDS20,OUT018,3030.103195702701
FDU45,OUT013,1831.0522946490653
FDV02,OUT035,2759.862219041601
FDN09,OUT046,3945.4381101432728
NCM55,OUT027,5128.404253532903
FDN23,OUT018,2365.786259786144
FDY31,OUT010,363.8810486213763
FDW03,OUT010,241.40014018013105
FDD14,OUT046,3044.6573826818953
FDV23,OUT017,2005.2536478561562
DRI03,OUT045,2889.426831451323
FDN13,OUT035,1569.0680857001432
FDF45,OUT027,1333.2049472076799
FDU46,OUT035,1369.0852865698853
FDB57,OUT049,3718.71592992998
FDV12,OUT049,1565.3696227993476
FDQ58,OUT013,2411.3958650531113
NCA18,OUT017,1900.2892598397216
FDH52,OUT049,1013.246912748307
FDM24,OUT018,2372.231757469874
NCP43,OUT027,4875.535370170961
NCO18,OUT019,422.92351786976366
FDM32,OUT017,1398.6764224343872
NCL07,OUT017,589.4950969305203
FDK03,OUT013,4103.496609122232
FDP59,OUT017,1643.991286758075
FDQ24,OUT049,4042.273499759431
FDQ16,OUT018,1640.2485842476738
FDU44,OUT013,2521.9930226515535
FDH28,OUT010,130.92832114179419
FDV28,OUT019,130.92832114179419
FDM22,OUT045,899.1195834950901
FDR56,OUT046,3084.092672685471
FDV39,OUT049,3082.934393525724
FDU37,OUT019,170.4987952103919
FDQ11,OUT010,568.5492723405417
FDX02,OUT045,3773.735174997076
NCS42,OUT018,1436.2396691965612
FDY57,OUT027,2836.7844335821487
FDB21,OUT049,3837.8023536751557
FDE28,OUT017,3798.516677038376
FDQ55,OUT017,1930.316314867628
FDA48,OUT049,3620.389474401638
FDZ19,OUT045,2850.4217689019347
NCC43,OUT045,3991.1211854913186
NCV18,OUT046,1357.2202712223964
NCA42,OUT018,2450.5577534615077
FDY45,OUT046,4095.2794778910525
NCC30,OUT045,2947.1058526505685
FDM57,OUT013,1410.1033931822094
FDL09,OUT010,383.36664067931764
FDB09,OUT027,2986.5422803136235
FDT44,OUT035,1939.2733985136886
NCT06,OUT027,4260.06347264754
FDX26,OUT049,3122.292722424807
FDK32,OUT013,2459.9259642210136
DRA12,OUT046,2105.8432429776435
FDO46,OUT010,493.0803575566278
FDE52,OUT013,1411.3246099637054
NCH42,OUT045,3847.9141062792423
FDV08,OUT035,649.5769558338908
FDB47,OUT018,3380.0485907828574
FDC28,OUT010,259.3341393104145
FDD22,OUT046,1919.3722938333005
FDS07,OUT027,2919.4876738353983
DRI13,OUT045,3697.4511778422298
FDG32,OUT018,3442.719782177808
FDU14,OUT017,4071.8819917496485
FDD28,OUT019,131.7837748157807
NCP41,OUT017,1655.5972348190396
FDS08,OUT049,2855.943951943179
FDX47,OUT045,2546.6046882879505
FDC53,OUT019,246.4426722702133
FDQ19,OUT035,3990.3847602044643
FDL14,OUT045,2502.342890060758
FDM33,OUT019,570.5932190434218
FDA51,OUT045,1884.1476998702485
FDZ27,OUT018,740.5300097383781
FDT04,OUT046,659.0921321773848
DRC13,OUT049,2049.8885396447895
FDR16,OUT027,5852.742783909575
FDQ03,OUT027,5852.742783909575
FDE38,OUT035,2705.7294636275224
DRH23,OUT027,1285.8237045181993
FDT11,OUT019,491.4409482389914
FDD09,OUT035,2976.0211543764512
FDR40,OUT045,1344.421054653753
FDX07,OUT017,3016.4580027635884
FDR07,OUT035,1541.8229267527972
FDA51,OUT017,1890.2251509654066
FDT59,OUT019,569.1122981970775
FDF20,OUT017,3065.593454793722
FDR13,OUT045,1910.5265845566728
FDY26,OUT049,3633.019240737333
FDW04,OUT017,2021.164714670551
FDK52,OUT017,3781.6708497101567
FDN60,OUT049,2571.157969535417
FDM09,OUT019,408.8862080982014
FDP46,OUT049,1364.5651445097703
FDB50,OUT019,170.4987952103919
NCQ29,OUT049,4077.6371796733997
FDP16,OUT027,5852.742783909575
FDX33,OUT018,2456.822823112914
FDP07,OUT010,509.5256507949791
FDN22,OUT046,3969.9648030534486
FDF39,OUT049,4147.046919208645
FDS21,OUT017,964.6431557572118
NCM42,OUT013,1651.066923087451
FDK50,OUT019,382.90754750080623
DRF13,OUT027,4042.670347301134
FDH35,OUT018,2495.4703135091845
FDP60,OUT018,1559.7036703209367
DRJ49,OUT027,2994.065561628171
NCT42,OUT019,364.50695529550666
FDE38,OUT049,2685.9281039050693
FDI04,OUT049,3120.541543648067
NCH54,OUT045,2601.2393472025888
FDT56,OUT049,935.1979634941586
DRD15,OUT018,3527.4886154744295
FDV58,OUT013,2974.3866813885634
FDP21,OUT049,3141.2645320647985
FDH05,OUT013,3718.0651220423756
FDR10,OUT027,4257.048008726295
NCP06,OUT045,2527.496245434555
FDF33,OUT049,1646.7343916245338
DRK37,OUT013,3078.027217812073
DRH49,OUT045,1341.9478799053475
FDT58,OUT013,2641.4643579188496
FDD41,OUT018,1634.5956396423505
FDP40,OUT018,1695.984869804468
FDM51,OUT027,2865.5481686505927
FDO45,OUT010,194.32213487533627
FDW33,OUT010,241.12957924997139
FDY24,OUT045,898.3681978156784
FDB10,OUT010,569.7593882841081
FDM40,OUT035,2047.6064167764998
NCI06,OUT017,3070.798990687485
FDW12,OUT019,337.06645342908354
FDX48,OUT027,4101.011072130893
NCW05,OUT027,2889.1473489860587
FDX27,OUT017,1513.5344973774963
DRM37,OUT045,3083.3879573831027
FDA38,OUT045,3975.501204558235
FDR36,OUT046,656.9584985711581
FDZ45,OUT046,3127.0222485302343
FDG05,OUT017,2533.5933183357424
FDK28,OUT013,4203.673354131913
FDV47,OUT045,1361.1096913108217
FDN21,OUT045,2601.537386699442
FDP20,OUT027,2994.065561628171
FDI35,OUT045,3090.9457115878804
DRY23,OUT013,675.6512790665724
FDA56,OUT017,2038.9422672472015
FDB09,OUT013,2020.3144272149498
NCO26,OUT027,2930.731559367562
FDQ49,OUT018,2449.89634559914
FDI52,OUT027,2986.5422803136235
FDZ44,OUT027,2930.731559367562
FDZ09,OUT018,2501.8428383561254
FDY03,OUT049,1919.2957375575643
NCG42,OUT017,2044.1134135147256
DRI13,OUT027,5852.742783909575
FDQ32,OUT013,2034.0958467995067
FDW16,OUT035,1382.442508055575
FDU27,OUT046,793.7117559961703
FDR28,OUT010,382.9515114457015
FDQ49,OUT010,381.2536581940149
FDS37,OUT046,1947.1093607025653
FDW26,OUT018,3435.081700649247
FDX12,OUT018,3661.5631608553613
NCP06,OUT013,2457.135610144289
FDW45,OUT010,363.5280509427334
NCN30,OUT049,1490.1684170725885
FDN24,OUT049,881.1878865194341
NCL41,OUT027,1002.8510267067987
FDR02,OUT019,262.34377652359433
FDD09,OUT010,450.97576974207755
FDS33,OUT010,195.23780569154746
FDU22,OUT045,1974.7259880123217
FDI53,OUT013,2496.0681702900542
DRH01,OUT049,2858.0311989928923
FDX32,OUT013,2087.089941335274
NCP30,OUT018,597.12969807084
FDB60,OUT045,3074.832190612182
FDB14,OUT049,1440.4442690303777
NCP02,OUT035,905.9689736221703
FDJ10,OUT017,2025.4651464237713
FDG34,OUT046,1737.9279490028678
NCB18,OUT017,1364.556597770152
FDM16,OUT049,1141.2728586364658
FDW25,OUT018,1332.6940293471512
FDB35,OUT010,221.3420533827935
DRN11,OUT013,2094.716025010186
FDF41,OUT019,568.5835802813693
FDH16,OUT045,1370.427200238044
NCQ50,OUT018,3413.9307696582227
DRH23,OUT018,872.8743492183347
DRJ37,OUT013,2422.177436033282
DRJ24,OUT027,5121.075560423705
FDY16,OUT035,3037.1463285367267
FDQ27,OUT045,1645.868290862556
FDZ33,OUT045,2495.302113768062
FDF29,OUT045,2064.4345427497874
FDA08,OUT049,2578.9621883856853
FDG31,OUT046,1135.1856130672998
FDE34,OUT019,467.50613901071074
NCR30,OUT027,1447.2125366401065
FDV33,OUT035,4172.556635255332
DRZ24,OUT018,1979.204508324034
NCL54,OUT035,2872.2043882995786
FDR12,OUT049,2889.1514706459025
NCC54,OUT046,3854.479156620397
DRN59,OUT013,788.008893573293
FDX50,OUT019,263.0119557922606
FDV31,OUT027,4792.903603991749
NCA29,OUT027,4400.977384815396
FDW60,OUT049,2912.296200474296
FDX08,OUT017,3094.5197678879126
DRD49,OUT013,3798.089595618885
FDD33,OUT046,3705.489175298597
FDW35,OUT013,675.4242504687337
FDJ36,OUT017,1644.116606986111
FDV51,OUT035,2693.1009829906466
FDW36,OUT046,1648.3200503981031
FDH35,OUT046,2600.2261614671365
NCS30,OUT027,2994.065561628171
FDN49,OUT017,594.4452510288814
FDL08,OUT018,3642.2930093433706
FDI09,OUT013,3842.4866407524028
FDP19,OUT018,1973.6919631995056
FDU21,OUT010,130.92832114179419
NCP41,OUT045,1647.9451594390373
FDY10,OUT013,1839.679507843616
FDP12,OUT018,583.089614439476
NCN26,OUT049,1945.148067526507
FDK44,OUT013,2816.9615682352473
FDC28,OUT049,1650.5144638070203
FDJ41,OUT027,5852.742783909575
NCT29,OUT035,1996.388509555626
NCH42,OUT019,567.3734643378028
FDU60,OUT018,2588.0339247550237
FDS02,OUT045,3104.5928382547368
FDC51,OUT046,2072.8069818996714
FDU03,OUT013,3027.073379586152
FDX39,OUT045,3690.5391091721026
NCY05,OUT010,130.92832114179419
NCL06,OUT027,5852.742783909575
FDD32,OUT035,1286.585005674607
NCN41,OUT045,2005.834107216378
NCX53,OUT049,2132.3999996136067
FDU57,OUT019,363.9964696685758
FDQ23,OUT046,1645.1791120723344
FDQ52,OUT045,3977.4486928593274
FDC14,OUT045,643.2833153587814
FDY09,OUT035,2911.212722389006
FDQ28,OUT045,2559.6602727425857
FDV25,OUT046,3736.7165710754734
FDJ07,OUT035,1936.8660938058745
DRB25,OUT049,1643.7054918602057
FDK52,OUT019,570.5932190434218
FDY52,OUT027,1406.2284742953864
FDB28,OUT046,3105.120294515072
FDT36,OUT035,627.1957631100208
FDV25,OUT017,3822.528909968664
NCN07,OUT027,2994.065561628171
FDC57,OUT017,3007.0341205005843
FDQ03,OUT018,3557.7218975756027
FDU23,OUT017,2728.8753453355494
NCX41,OUT035,3686.6035220499652
NCD06,OUT035,774.26384872529
FDW08,OUT045,1647.1123714119792
NCU29,OUT017,2453.791179549864
NCE06,OUT013,2467.3683322592424
FDV52,OUT010,270.2029559468259
FDB02,OUT017,2905.567784089514
NCR18,OUT045,651.5065862877739
FDK16,OUT049,1490.0745075373336
NCQ29,OUT010,569.7593882841081
FDZ01,OUT019,248.12506758751672
FDW27,OUT035,2538.877882685399
FDD17,OUT018,3609.2498171605735
FDW39,OUT013,2868.7382006049315
DRH59,OUT045,1124.7734314847949
FDS52,OUT013,1639.3425370055159
FDU40,OUT027,5727.493628292279
NCF54,OUT013,2809.2262766050444
FDH46,OUT045,1646.149679911923
NCP14,OUT049,1640.2185972533935
FDH50,OUT049,3118.326420722379
DRF15,OUT010,368.2158578458899
FDV27,OUT027,2577.2559070716056
NCJ06,OUT049,2041.124551124447
FDN02,OUT018,3215.701430669905
FDQ51,OUT049,786.8383540177532
FDQ07,OUT017,3752.300686576285
FDS45,OUT049,1642.038020946385
NCJ06,OUT045,2014.9454253070217
FDD36,OUT035,1939.7523391168177
FDY25,OUT045,3112.6644150909797
FDU52,OUT046,2474.0305794863334
DRK47,OUT017,3852.7883783270067
NCL30,OUT017,2028.062488192507
FDN22,OUT035,3998.2728623333505
NCF30,OUT027,2994.065561628171
FDK03,OUT035,4122.941004199978
FDT45,OUT017,865.8807056295345
NCC54,OUT027,5852.742783909575
